cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[232, 48, 274, 48, 274, 82, 232, 82]",0,OTHER,Ja,0
1,"[284, 42, 388, 66, 375, 124, 270, 100]",15,OTHER,haman,0
2,"[215, 93, 313, 89, 314, 112, 216, 116]",15,SELLER,MINIMART,1
3,"[196, 128, 394, 120, 394, 138, 196, 142]",16,ADDRESS,Chợ Sủi Phú Thị Gia Lâm,2
4,"[92, 148, 122, 148, 122, 164, 92, 164]",0,OTHER,Tel:,3
5,"[186, 184, 406, 184, 406, 210, 186, 212]",0,OTHER,HÓA ĐƠN BÁN HÀNG,4
6,"[102, 214, 181, 218, 179, 237, 102, 232]",0,OTHER,Tên hàng,5
7,"[202, 218, 278, 218, 278, 236, 202, 234]",0,OTHER,SL ĐVT,6
8,"[304, 218, 472, 212, 472, 234, 304, 236]",0,OTHER,Đơn giá Thành tiển,7
9,"[92, 237, 442, 242, 442, 260, 91, 257]",0,OTHER,291009420000 Thuốc là Tháng Long,8
10,"[436, 268, 482, 266, 482, 284, 436, 286]",0,OTHER,"8,500",9
11,"[230, 270, 262, 270, 262, 284, 230, 284]",0,OTHER,GOT,10
12,"[328, 268, 374, 268, 374, 288, 328, 288]",0,OTHER,"8,500",11
13,"[86, 287, 448, 298, 448, 316, 85, 307]",0,OTHER,291004620000 Keo chew gói nhỏ các loại 1 NT,12
14,"[228, 324, 260, 324, 260, 338, 228, 338]",0,OTHER,GOT,13
15,"[438, 326, 482, 322, 482, 342, 438, 342]",0,OTHER,"6,000",14
16,"[330, 326, 372, 324, 372, 342, 330, 342]",0,OTHER,"6,000",15
17,"[82, 342, 450, 354, 450, 372, 81, 362]",0,OTHER,291034490000 bánh quy mứt hỗn ho chiến,16
18,"[224, 378, 256, 378, 256, 392, 224, 392]",0,OTHER,GOI,17
19,"[316, 378, 372, 378, 372, 396, 316, 396]",0,OTHER,"20,000",18
20,"[426, 380, 482, 380, 482, 398, 426, 398]",0,OTHER,"20,000",19
21,"[76, 397, 410, 410, 410, 428, 75, 418]",0,OTHER,0999009960000 bánh kem xốp đại phát NO,20
22,"[222, 434, 254, 434, 254, 446, 222, 446]",0,OTHER,HOP,21
23,"[326, 436, 370, 434, 370, 452, 326, 452]",0,OTHER,"5,500",22
24,"[436, 436, 482, 436, 482, 456, 436, 456]",0,OTHER,"5,500",23
25,"[64, 459, 138, 464, 138, 482, 62, 480]",0,OTHER,Tổng số:,24
26,"[62, 483, 153, 492, 151, 513, 59, 506]",18,TOTAL_COST,Tổng cộng,25
27,"[426, 498, 484, 498, 484, 516, 426, 516]",18,TOTAL_COST,"40,000",26
28,"[60, 514, 192, 516, 192, 536, 60, 534]",0,OTHER,Tiển khách trả:,27
29,"[268, 522, 308, 522, 308, 542, 268, 542]",0,OTHER,VND,28
30,"[426, 526, 484, 526, 484, 546, 426, 546]",0,OTHER,"40,000",29
31,"[60, 562, 274, 565, 273, 586, 60, 582]",0,OTHER,Mã thẻ: A10000000123,30
32,"[58, 590, 226, 594, 226, 614, 58, 612]",0,OTHER,(0) nguyễn thị định,31
33,"[52, 622, 150, 626, 150, 644, 52, 642]",0,OTHER,Điêm mua:,32
34,"[50, 650, 188, 656, 188, 676, 50, 674]",0,OTHER,Điểm hiện thời:,33
35,"[436, 664, 482, 664, 482, 682, 436, 682]",0,OTHER,"1,535",34
36,"[48, 685, 188, 686, 188, 706, 46, 707]",0,OTHER,Hạng hiện thời:,35
37,"[46, 712, 248, 718, 248, 742, 44, 733]",0,OTHER,Giá trị thưởng tích lũy:,36
38,"[424, 726, 482, 726, 482, 746, 424, 746]",0,OTHER,"18,909",37
39,"[58, 756, 294, 761, 293, 784, 58, 778]",0,OTHER,SỐ GD: 000AB2212008004128,38
40,"[294, 764, 478, 768, 477, 790, 294, 788]",17,OTHER,Ngày: 17/08/2020-09:59,38
41,"[206, 794, 330, 798, 330, 818, 206, 816]",0,OTHER,Thu ngân: BH1,39
42,"[98, 816, 410, 826, 410, 846, 98, 834]",0,OTHER,Xin cám ơn và hẹn gặp lạch,40
