cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[264, 124, 500, 124, 500, 152, 264, 150]",16,ADDRESS,VM - QNH 1060-1082 Trân Phú,0
1,"[260, 160, 502, 158, 502, 186, 260, 184]",16,ADDRESS,Số 1080-1062 Đường Trân Phú Th,1
2,"[30, 182, 202, 182, 202, 228, 30, 228]",15,SELLER,Vincommerce,2
3,"[280, 194, 484, 194, 484, 220, 280, 220]",16,ADDRESS,"TP. Cám Phà, Quảng Ninh",3
4,"[300, 226, 460, 226, 460, 254, 300, 254]",0,OTHER,02471066856-4930,4
5,"[376, 288, 565, 287, 567, 309, 376, 314]",17,TIMESTAMP,Thời gian:07:35,5
6,"[28, 288, 226, 288, 226, 314, 28, 316]",17,TIMESTAMP,Ngày:14/08/2020,6
7,"[210, 320, 388, 320, 388, 344, 210, 346]",0,OTHER,Giao dịch treo la,7
8,"[28, 350, 132, 352, 132, 376, 28, 380]",0,OTHER,Quẩy:001,8
9,"[400, 352, 566, 352, 566, 374, 400, 374]",0,OTHER,NVBH:09024144,9
10,"[28, 384, 224, 384, 224, 410, 28, 410]",0,OTHER,TÊN NV:4930POS1,10
11,"[28, 414, 212, 416, 212, 442, 28, 442]",0,OTHER,Số GD treo:4200,11
