cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[242, 14, 268, 14, 268, 28, 242, 28]",0,OTHER,S,0
1,"[150, 25, 332, 28, 331, 43, 149, 40]",15,SELLER,035.000010019,1
2,"[142, 56, 393, 56, 395, 75, 142, 70]",16,ADDRESS,Ca. opmart nguyen dinh chieu the the the the the the the the the the the the the the the the the the the the the the the the the ,2
3,"[118, 84, 388, 94, 388, 110, 118, 118]",16,ADDRESS,03000000000000000,3
4,"[98, 88, 375, 75, 375, 97, 98, 108]",0,ADDRESS,ATTI39168 Nguy thue: 03051127621,3
5,"[178, 118, 445, 101, 447, 122, 178, 132]",0,OTHER,Hot 11199003333,4
6,"[106, 120, 450, 142, 450, 158, 104, 139]",0,OTHER,Ema11: chamsockhomeromariticalist,5
7,"[192, 170, 331, 182, 329, 196, 192, 182]",0,OTHER,PHIẾU TINH,6
8,"[72, 174, 466, 206, 466, 222, 72, 192]",0,OTHER,Co gia tri xuat Hoa don gig trong ngay,7
9,"[72, 198, 158, 202, 158, 220, 69, 213]",0,OTHER,Quay: 05,8
10,"[218, 208, 478, 230, 478, 246, 218, 228]",17,TIMESTAMP,Ngay: 21/05/2020,9
11,"[70, 212, 262, 228, 262, 244, 68, 227]",0,OTHER,Nhan vien: Trung Ka,10
12,"[260, 214, 292, 214, 292, 246, 260, 246]",17,OTHER,ie,10
13,"[362, 238, 480, 244, 480, 260, 362, 254]",0,OTHER,S0 HD: 05781,11
14,"[66, 242, 490, 272, 490, 308, 66, 264]",0,OTHER,08851932295871 Kem Wall S Soco Hi 1330.76,12
15,"[64, 262, 134, 264, 134, 286, 64, 282]",0,OTHER,VAT10%,13
16,"[230, 274, 308, 276, 308, 296, 230, 294]",0,OTHER,"103,500",14
17,"[64, 282, 421, 303, 419, 326, 64, 306]",0,OTHER,08934572272621 Ha VISSAN 250g,15
18,"[386, 284, 462, 284, 462, 306, 386, 306]",0,OTHER,"103,500",16
