cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[300, 174, 581, 178, 579, 208, 300, 204]",16,ADDRESS,VM THỊ HI TDP 2 MỆ THI THUONG,0
1,"[298, 216, 586, 214, 586, 244, 298, 246]",16,ADDRESS,"TOP 2 MẾ TR THƯƠNG, P. MÊ TRI",1
2,"[36, 242, 234, 242, 234, 292, 36, 292]",15,SELLER,VinCommerce,2
3,"[332, 258, 550, 258, 550, 284, 332, 284]",16,ADDRESS,Ngm Từ Liêm Hà Nòi,3
4,"[348, 298, 530, 298, 530, 326, 348, 326]",0,OTHER,02471068366-55771,4
5,"[228, 366, 452, 368, 452, 394, 228, 394]",0,OTHER,HÓA ĐN BÁN HÁNG,5
6,"[488, 406, 636, 404, 636, 432, 488, 430]",0,OTHER,11:00005520,6
7,"[32, 402, 404, 406, 404, 430, 32, 430]",17,TIMESTAMP,Ngày bản:27/08/2020 21:21,7
8,"[32, 436, 156, 440, 156, 466, 32, 466]",0,OTHER,Quấy:001,8
9,"[460, 442, 652, 440, 652, 468, 460, 468]",0,OTHER,NVBH:09028520,9
10,"[302, 514, 392, 510, 396, 537, 302, 536]",0,OTHER,dn giá,10
11,"[32, 510, 161, 513, 159, 543, 32, 538]",0,OTHER,Mặt hàng,11
12,"[548, 514, 638, 510, 638, 538, 548, 536]",0,OTHER,T. Tiên,12
13,"[448, 514, 478, 514, 478, 538, 448, 538]",0,OTHER,SL,13
14,"[32, 548, 380, 550, 380, 578, 32, 576]",0,OTHER,VMC Bánh gôi trăng 300g,14
15,"[320, 586, 410, 584, 410, 610, 320, 608]",0,OTHER,13.000,15
16,"[566, 584, 654, 584, 654, 610, 566, 608]",0,OTHER,13.000,16
17,"[30, 584, 232, 584, 232, 612, 30, 612]",0,OTHER,8938516386078,17
18,"[38, 650, 354, 652, 354, 680, 38, 678]",18,TOTAL_COST,THN THẾN PHẢI T. TOÁN,18
19,"[570, 656, 660, 656, 660, 678, 570, 678]",18,TOTAL_COST,13.000,19
20,"[42, 680, 280, 686, 280, 714, 40, 711]",0,OTHER,TÔNG TIẾN Ả GIĂM,20
21,"[624, 690, 640, 690, 640, 710, 624, 710]",0,OTHER,O,21
22,"[42, 718, 250, 720, 250, 748, 42, 748]",0,OTHER,TIỀN KHÁCH TRÃ,22
23,"[566, 724, 656, 724, 656, 748, 566, 746]",0,OTHER,13.000,23
24,"[60, 752, 178, 756, 178, 780, 60, 782]",0,OTHER,TIỀN MẶT,24
25,"[564, 758, 652, 758, 652, 780, 564, 780]",0,OTHER,15.000,25
26,"[46, 786, 224, 790, 224, 816, 46, 816]",0,OTHER,TIỀN TRẢ LẠI,26
27,"[576, 792, 652, 792, 652, 816, 576, 814]",0,OTHER,2.000,27
28,"[164, 822, 534, 822, 534, 852, 164, 850]",0,OTHER,GGá đã bao gồm thuế gigt),28
29,"[148, 926, 534, 928, 534, 958, 148, 954]",0,OTHER,Chi xuất hóa đơn trong ngày,29
30,"[46, 970, 648, 968, 648, 996, 46, 994]",0,OTHER,Tax invo1ce will be 1ssued within same day,30
31,"[118, 1032, 564, 1036, 564, 1064, 118, 1062]",0,OTHER,CÁM ĐN QUÝ KHÁCH VÀ HỆN GẬP LẠI,31
32,"[44, 1074, 632, 1076, 632, 1096, 44, 1100]",0,OTHER,Hotline: 02471066066 nebsite: vinmart.com,32
