cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[228, 66, 446, 66, 446, 84, 228, 84]",15,SELLER,MINIMARTANAN,0
1,"[196, 95, 470, 96, 470, 114, 195, 113]",16,ADDRESS,Chợ Sủi Phú Thị Gia Lam 19,1
2,"[64, 126, 88, 126, 88, 140, 64, 140]",0,OTHER,eli,2
3,"[186, 160, 496, 162, 496, 190, 186, 192]",0,OTHER,HÓA ĐƠN BÁN HÀNG,3
4,"[64, 201, 173, 206, 171, 228, 62, 221]",0,OTHER,Tên hàng,4
5,"[358, 199, 596, 198, 596, 220, 356, 219]",0,OTHER,Đơn giá Thành tiến,5
6,"[208, 202, 316, 202, 316, 222, 208, 222]",0,OTHER,SL ĐVT,6
7,"[50, 234, 488, 232, 488, 252, 50, 254]",0,OTHER,08934868104476 NRT Lai boy 500ml NT TH,7
8,"[530, 264, 620, 264, 620, 284, 530, 286]",0,OTHER,"120,000",8
9,"[382, 266, 460, 264, 460, 286, 382, 288]",0,OTHER,"60,000",9
10,"[248, 266, 294, 266, 294, 284, 248, 284]",0,OTHER,CHA,10
11,"[38, 304, 480, 302, 480, 324, 38, 326]",0,OTHER,09992760223015 Bánh OREO 137g NT,11
12,"[246, 338, 296, 338, 296, 358, 246, 358]",0,OTHER,CAY,12
13,"[386, 338, 468, 338, 468, 362, 386, 360]",0,OTHER,"13,000",13
14,"[550, 336, 632, 336, 632, 358, 550, 360]",0,OTHER,"39,000",14
15,"[30, 382, 414, 380, 414, 404, 30, 408]",0,OTHER,002211005950000 milo to 180ml NT,15
16,"[406, 418, 474, 418, 474, 448, 406, 448]",0,OTHER,"7,000",16
17,"[24, 420, 182, 420, 182, 448, 24, 446]",0,OTHER,Giá đăng ký:,17
18,"[558, 458, 644, 458, 644, 484, 558, 488]",0,OTHER,"26,000",18
19,"[246, 460, 296, 460, 296, 482, 246, 482]",0,OTHER,HOP,19
20,"[404, 460, 474, 460, 474, 486, 404, 486]",0,OTHER,"6,500",20
21,"[22, 462, 130, 460, 130, 488, 22, 488]",0,OTHER,Giá bán:,21
22,"[22, 510, 528, 506, 528, 532, 22, 538]",0,OTHER,08936017368395 Mắm nam ng,22
23,"[560, 544, 646, 546, 646, 572, 557, 572]",0,OTHER,"64,000",23
24,"[390, 548, 476, 548, 476, 574, 390, 574]",0,OTHER,"32,000",24
25,"[244, 550, 294, 550, 294, 572, 244, 572]",0,OTHER,CHA,25
26,"[12, 602, 122, 610, 122, 634, 9, 635]",0,OTHER,Tổng số:,26
27,"[200, 612, 232, 612, 232, 636, 200, 636]",0,OTHER,11,27
28,"[550, 638, 648, 636, 648, 662, 550, 664]",0,OTHER,"249,000",28
29,"[15, 639, 149, 650, 147, 679, 11, 671]",0,OTHER,Tổng cộng,29
30,"[550, 690, 648, 690, 648, 716, 550, 720]",18,TOTAL_COST,"249,000",30
31,"[18, 693, 134, 698, 134, 726, 15, 725]",18,TOTAL_COST,Tổng tiền,31
32,"[20, 732, 212, 734, 212, 758, 20, 762]",0,OTHER,Tiền khách trả:,32
33,"[550, 732, 648, 730, 648, 756, 550, 758]",0,OTHER,"500,000",33
34,"[322, 738, 380, 738, 380, 762, 322, 762]",0,OTHER,VND,34
35,"[544, 774, 639, 769, 641, 793, 544, 798]",0,OTHER,"251,000",35
36,"[26, 778, 206, 780, 206, 802, 26, 802]",0,OTHER,tiên trả lại VND:,36
37,"[58, 824, 377, 824, 377, 846, 58, 844]",0,TIMESTAMP,SỐ GD: 000AC2212008001451,37
38,"[384, 824, 630, 818, 630, 838, 384, 848]",17,TIMESTAMP,Ngày: 11/08/2020-16:42,37
39,"[262, 856, 428, 856, 428, 874, 262, 874]",0,OTHER,Thu ngân: BH3,38
40,"[128, 876, 532, 876, 532, 892, 128, 888]",0,OTHER,Xin cám an và hen gắp lại quý khách thuy,39
