cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[316, 162, 661, 166, 659, 197, 316, 192]",15,SELLER,CỬA HÀNG NĂM OÁNH,0
1,"[138, 207, 840, 210, 840, 238, 136, 234]",16,ADDRESS,"Thôn Phú Thuy, Xã Phú Thi, Huyên Gia Lâm, TP Hà Nội Thu",1
2,"[316, 255, 664, 258, 664, 286, 315, 282]",0,OTHER,0869322496-02438765210,2
3,"[330, 362, 652, 364, 652, 396, 330, 392]",0,OTHER,HÓA ĐƠN BÁN HÀNG,3
4,"[120, 416, 319, 422, 319, 452, 120, 450]",0,OTHER,Số: SON55849,4
5,"[624, 428, 859, 421, 860, 451, 624, 462]",17,TIMESTAMP,Ngày: 12-08-2020,5
6,"[112, 548, 156, 548, 156, 578, 112, 578]",0,OTHER,SL,6
7,"[412, 552, 530, 554, 530, 588, 411, 581]",0,OTHER,Đơn giá,7
8,"[700, 550, 868, 544, 868, 580, 700, 582]",0,OTHER,Thành tiền,8
9,"[106, 604, 572, 608, 572, 652, 106, 640]",0,OTHER,BG OMO thông minh 800g,9
10,"[414, 668, 530, 666, 530, 706, 414, 706]",0,OTHER,"30,000",10
11,"[756, 664, 878, 664, 878, 702, 756, 704]",0,OTHER,"30,000",11
12,"[100, 732, 479, 737, 474, 780, 100, 770]",0,OTHER,Xúc xích bò CP 200g,12
13,"[766, 792, 890, 790, 890, 830, 766, 834]",0,OTHER,"16,000",13
14,"[102, 804, 116, 804, 116, 832, 102, 832]",0,OTHER,1,14
15,"[414, 794, 532, 794, 532, 836, 414, 836]",0,OTHER,"16,000",15
16,"[768, 870, 896, 870, 896, 914, 768, 914]",18,TOTAL_COST,"46,000",16
17,"[92, 874, 371, 882, 366, 924, 89, 919]",18,TOTAL_COST,Cộng tiên hàng,17
18,"[242, 998, 754, 992, 754, 1032, 242, 1032]",0,OTHER,Cám ơn quý khách. Hẹn gặp lại:,18
