cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[206, 26, 618, 16, 618, 54, 206, 58]",15,SELLER,Biểu thị thủ cưng pet yêu,0
1,"[122, 66, 706, 60, 706, 88, 122, 98]",16,ADDRESS,Địa chí 110 Nơ Trang Long - Phường 14,1
2,"[258, 136, 568, 132, 568, 164, 258, 168]",0,OTHER,Hotline 10002471816,2
3,"[226, 184, 598, 182, 598, 222, 226, 224]",0,OTHER,HỒA ĐƠN BẦN HÀNG,3
4,"[278, 226, 520, 234, 520, 264, 278, 264]",0,OTHER,SỐ HĐ: Hồa đơn,4
5,"[210, 268, 618, 272, 618, 306, 208, 308]",17,TIMESTAMP,Ngày 17 tháng 08 năm 2020,5
6,"[108, 342, 426, 342, 426, 376, 108, 378]",0,OTHER,Khách hàng: Khách lẻ,6
7,"[114, 382, 188, 382, 188, 416, 114, 416]",0,OTHER,SDT,7
8,"[116, 422, 228, 426, 228, 456, 116, 458]",0,OTHER,Địa chi:,8
9,"[530, 500, 690, 498, 690, 530, 530, 530]",0,OTHER,Thành tiền,9
10,"[124, 496, 246, 500, 246, 534, 122, 527]",0,OTHER,Đơn giáo,10
11,"[442, 500, 484, 500, 484, 528, 442, 528]",0,OTHER,SL,11
12,"[122, 546, 671, 546, 672, 585, 122, 584]",0,OTHER,thuốc số giun bio- RANTEL - (viên),12
13,"[122, 604, 206, 602, 206, 636, 122, 632]",0,OTHER,"18,000",13
14,"[612, 604, 698, 604, 698, 650, 612, 650]",0,OTHER,"8,000",14
15,"[120, 658, 350, 658, 350, 692, 120, 690]",0,OTHER,abio care 200mly,15
16,"[116, 710, 220, 714, 220, 748, 116, 748]",0,OTHER,"56,000",16
17,"[600, 716, 700, 714, 700, 760, 600, 750]",0,OTHER,"55,000",17
18,"[277, 800, 524, 817, 521, 850, 272, 840]",0,OTHER,Tổng tiền hàng:,18
19,"[602, 814, 704, 814, 704, 844, 602, 848]",0,OTHER,"63,000",19
20,"[334, 858, 506, 858, 506, 896, 334, 896]",0,OTHER,Chiết khẩu,20
21,"[255, 905, 524, 918, 524, 950, 250, 947]",18,TOTAL_COST,Tổng thanh toán:,21
22,"[603, 920, 707, 920, 707, 954, 603, 954]",18,TOTAL_COST,"63,000",22
23,"[117, 1008, 716, 1020, 715, 1076, 110, 1062]",0,OTHER,Hàng mua rồi xin miễn,23
24,"[328, 1074, 508, 1082, 508, 1132, 328, 1132]",0,OTHER,đổi trả,24
25,"[68, 1182, 770, 1180, 770, 1220, 68, 1222]",0,OTHER,Chân thành cảm ơn quí khách đã ủn,25
26,"[374, 1240, 468, 1232, 468, 1282, 374, 1280]",0,OTHER,g hộ,26
27,"[142, 1306, 700, 1306, 700, 1352, 140, 1347]",0,OTHER,Xin hẹn gặp lại qui kháchili,27
