cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[202, 100, 398, 98, 398, 116, 202, 120]",16,ADDRESS,"VM 1 QNH TÔ 7, KHU MINH TIÊN ANH",0
1,"[232, 126, 366, 128, 366, 146, 232, 148]",16,ADDRESS,"Tô 7, Khu Minh Tiên Anh",1
2,"[30, 139, 164, 142, 163, 178, 29, 175]",15,SELLER,VinCommerce,2
3,"[218, 154, 398, 150, 398, 174, 218, 174]",16,ADDRESS,"Cảm Bình, TP. Câm Pha, QNH",3
4,"[236, 180, 360, 180, 360, 200, 236, 200]",0,OTHER,02471066866-55561,4
5,"[156, 226, 306, 226, 306, 246, 156, 246]",0,OTHER,HÓA ƠN BÁN HÀNG,5
6,"[28, 248, 276, 252, 276, 272, 28, 268]",17,TIMESTAMP,Ngày bán: 14/08/2020 14:54,6
7,"[330, 250, 434, 250, 434, 270, 330, 270]",0,OTHER,H:00032773,7
8,"[28, 272, 110, 274, 110, 294, 28, 294]",0,OTHER,Quấy:001,8
9,"[312, 276, 444, 274, 444, 294, 312, 296]",0,OTHER,NVBH:00025438,9
10,"[28, 322, 113, 324, 111, 345, 28, 342]",0,OTHER,Mặt hàng,10
11,"[302, 326, 322, 326, 322, 342, 302, 342]",0,OTHER,SL,11
12,"[206, 326, 266, 324, 266, 344, 206, 344]",0,OTHER,lơn giá,12
13,"[370, 322, 434, 322, 434, 342, 370, 342]",0,OTHER,T. Tiến,13
14,"[28, 346, 246, 348, 246, 366, 28, 366]",0,OTHER,Kem que Yeah cacao T42,14
15,"[28, 370, 160, 372, 160, 390, 28, 390]",0,OTHER,8936011775403,15
16,"[214, 372, 276, 372, 276, 390, 214, 390]",0,OTHER,12.500,16
17,"[380, 372, 444, 372, 444, 390, 380, 390]",0,OTHER,12.500,17
18,"[28, 416, 238, 420, 238, 438, 28, 438]",18,TOTAL_COST,TỔNG TIỀN PHẢI T. TOÁN,18
19,"[380, 422, 444, 420, 444, 440, 380, 440]",18,TOTAL_COST,12.500,19
20,"[28, 442, 190, 442, 190, 462, 28, 464]",0,OTHER,TỔNG TIẾN Ã GIẢM,20
21,"[380, 470, 444, 470, 444, 490, 380, 488]",0,OTHER,12.500,21
22,"[28, 466, 170, 466, 170, 486, 28, 488]",0,OTHER,TIẾN KHÁCH TRÃ,22
23,"[38, 492, 120, 494, 120, 514, 38, 514]",0,OTHER,TIỀN MẶT,23
24,"[380, 494, 444, 496, 444, 514, 380, 514]",0,OTHER,12.500,24
25,"[26, 516, 150, 518, 150, 538, 26, 538]",0,OTHER,TIẾN TRẢ LẠI,25
26,"[108, 542, 362, 542, 362, 562, 108, 562]",0,OTHER,Giá đã bao gồm thuế gigt),26
27,"[96, 612, 364, 616, 364, 638, 96, 636]",0,OTHER,Chí xuất hóa đơn trong ngày,27
28,"[26, 644, 444, 644, 444, 664, 26, 662]",0,OTHER,Tax invoice will be 1ssued within same day,28
29,"[76, 690, 384, 692, 384, 712, 76, 710]",0,OTHER,CÁM ƠN QUÝ KHÁCH VÀ HỆN GẶP LẠI,29
30,"[24, 716, 434, 720, 434, 738, 24, 736]",0,OTHER,Hot line: 02471066866 websiter . Com,30
