cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[126, 120, 428, 122, 428, 146, 126, 146]",15,SELLER,NHÀ SÁCH GD-TC CẤM PHẢ,0
1,"[52, 152, 410, 152, 410, 174, 52, 174]",16,ADDRESS,Đ0:2222 Đường Trấn Phú,1
2,"[54, 181, 242, 190, 242, 212, 52, 203]",0,OTHER,Nhân viên thu ngân:,2
3,"[52, 210, 380, 218, 380, 242, 50, 233]",0,OTHER,03133333333228- a3 0333863328,3
4,"[52, 240, 350, 248, 350, 270, 50, 263]",17,TIMESTAMP,Thời gian 09:47:21-15/08/2020,4
5,"[50, 276, 142, 282, 139, 303, 50, 296]",0,OTHER,Tên hàng,5
6,"[394, 280, 494, 282, 494, 298, 394, 298]",0,OTHER,Thành tiên,6
7,"[288, 280, 324, 280, 324, 300, 288, 300]",0,OTHER,Giá,7
8,"[236, 280, 260, 280, 260, 300, 236, 300]",0,OTHER,SL,8
9,"[420, 312, 498, 310, 498, 332, 420, 332]",0,OTHER,10.000đ,9
10,"[40, 310, 212, 314, 212, 332, 40, 330]",0,OTHER,Bút nước M&G 07,10
11,"[256, 316, 268, 316, 268, 334, 256, 334]",0,OTHER,2,11
12,"[300, 314, 352, 312, 352, 332, 300, 332]",0,OTHER,5.000,12
13,"[40, 340, 162, 342, 162, 364, 40, 364]",0,OTHER,Tẩy H01400,13
14,"[300, 344, 354, 342, 354, 362, 300, 362]",0,OTHER,5.000,14
15,"[256, 346, 268, 346, 268, 364, 256, 364]",0,OTHER,2,15
16,"[422, 340, 500, 340, 500, 362, 422, 362]",0,OTHER,10.000d,16
17,"[38, 366, 145, 374, 143, 397, 35, 393]",0,OTHER,Tổng cộng 1,17
18,"[414, 372, 498, 372, 498, 392, 414, 394]",0,OTHER,20.000đ,18
19,"[258, 378, 268, 378, 268, 394, 258, 394]",0,OTHER,4,19
20,"[472, 404, 500, 404, 500, 424, 472, 424]",0,OTHER,Od,20
21,"[38, 406, 245, 407, 243, 430, 38, 430]",0,OTHER,Chiết khấu bán hàng:,21
22,"[416, 438, 500, 438, 500, 458, 416, 460]",18,TOTAL_COST,20.0000,22
23,"[38, 438, 232, 442, 232, 462, 38, 468]",18,TOTAL_COST,Tổng số thanh toán:,23
24,"[106, 484, 415, 474, 416, 503, 106, 510]",0,OTHER,XIN CÁM ƠN QUÍ KHÁCH,24
