cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[182, 155, 306, 160, 305, 180, 180, 179]",15,SELLER,Saigon Co.op,0
1,"[124, 182, 364, 184, 364, 206, 121, 203]",15,SELLER,Co.op Food HN THE K-PARK,1
2,"[114, 210, 372, 210, 372, 232, 114, 232]",0,OTHER,Marso thue: 0309129418-115,2
3,"[34, 234, 148, 238, 148, 260, 31, 257]",16,ADDRESS,"Tang 1, HH22",3
4,"[174, 238, 432, 242, 432, 260, 174, 260]",16,ADDRESS,"Toa K3,Cong trinh chung cu",4
5,"[44, 266, 420, 266, 420, 286, 44, 286]",16,ADDRESS,ket hop dich vu tren o dat H-C12 thuoc,5
6,"[36, 292, 430, 292, 430, 312, 36, 312]",16,ADDRESS,Di San Dau tu xay dung Khu nha o Hi Brand Hoa,6
7,"[116, 320, 382, 320, 379, 342, 116, 340]",16,ADDRESS,"tai Khu do thi moi Van Phu,",7
8,"[114, 346, 400, 344, 400, 364, 114, 366]",16,ADDRESS,"Phu la, la H3 Dong Ta Noi",8
9,"[106, 372, 390, 374, 390, 392, 106, 392]",0,OTHER,Emails ofthekparkscoopfood way,9
10,"[98, 398, 400, 400, 400, 418, 98, 420]",0,OTHER,Website: wnw.saiganco-op.com vo thuy,10
11,"[312, 450, 388, 450, 388, 470, 312, 470]",0,OTHER,TIEN,11
12,"[100, 450, 198, 450, 198, 472, 100, 472]",0,OTHER,PHIEU,12
13,"[218, 450, 294, 450, 294, 472, 218, 472]",0,OTHER,TINH,13
14,"[42, 478, 416, 478, 416, 498, 42, 498]",0,OTHER,Co gia tri xuat Hoa don GTGT trong ngay,14
15,"[44, 528, 126, 530, 126, 550, 42, 549]",0,OTHER,Quay: 02,15
16,"[178, 530, 425, 523, 426, 545, 178, 552]",17,TIMESTAMP,Ngay 19/09/2019 18:13:48,16
17,"[46, 556, 424, 550, 424, 570, 46, 576]",0,OTHER,Nhan vien: Doan Quang Trung So HD: 08274 1991,17
18,"[47, 604, 424, 598, 424, 618, 48, 626]",0,OTHER,08736017361914 Nmam NAMNGU Deth9 Do,18
19,"[338, 626, 424, 624, 424, 644, 338, 644]",0,OTHER,"17,600.00",19
20,"[198, 628, 286, 626, 286, 646, 198, 648]",0,OTHER,"17,600.00",20
21,"[50, 630, 110, 630, 110, 650, 50, 650]",0,OTHER,VATIOZY,21
22,"[50, 652, 376, 648, 376, 670, 50, 674]",0,OTHER,08935039500257 Bngot AJINDMOTO 1409,22
23,"[336, 672, 422, 672, 422, 690, 336, 692]",0,OTHER,"10,009.00",23
24,"[200, 676, 286, 674, 286, 692, 200, 694]",0,OTHER,"10,000.00",24
25,"[50, 678, 112, 678, 112, 698, 50, 698]",0,OTHER,VATIOZ,25
26,"[282, 698, 366, 694, 366, 714, 282, 718]",0,OTHER,"10,600.000",26
27,"[70, 704, 148, 704, 148, 724, 70, 722]",0,OTHER,Gia goc:,27
28,"[53, 726, 384, 720, 384, 742, 54, 749]",0,OTHER,08934597030107 Bot canh Hoog,28
29,"[346, 746, 420, 744, 420, 762, 346, 766]",0,OTHER,"14,600.00",29
30,"[228, 746, 286, 744, 286, 764, 228, 766]",0,OTHER,600.00,30
31,"[53, 752, 113, 749, 114, 771, 54, 773]",0,OTHER,VAT107,31
32,"[336, 790, 420, 790, 420, 810, 336, 812]",18,TOTAL_COST,"122,200.00",32
33,"[56, 799, 276, 794, 276, 812, 54, 819]",18,TOTAL_COST,Tong so tien thanh toan:,33
34,"[102, 821, 276, 818, 276, 838, 100, 841]",0,OTHER,Tong so luong hang:,34
35,"[56, 872, 268, 866, 268, 882, 56, 892]",0,OTHER,Phuong thuc thanh toan,35
36,"[338, 882, 420, 882, 420, 902, 338, 904]",0,OTHER,"40,000.00",36
37,"[58, 894, 135, 890, 137, 909, 58, 914]",0,OTHER,Tien mat,37
38,"[342, 925, 420, 930, 420, 950, 335, 941]",0,OTHER,300.00,38
39,"[58, 940, 178, 932, 178, 950, 58, 958]",0,OTHER,Tien thai lai,39
40,"[348, 980, 420, 978, 420, 998, 348, 1000]",0,OTHER,"2,927.27",40
41,"[62, 986, 260, 974, 260, 992, 62, 1000]",0,OTHER,Bao gom thue trung,41
42,"[60, 1002, 349, 1000, 347, 1022, 62, 1021]",0,OTHER,THONG TINH KHÁCH THAN THIET:,42
43,"[112, 1026, 128, 1026, 128, 1036, 112, 1036]",0,OTHER,po,43
44,"[186, 1020, 278, 1020, 278, 1042, 186, 1042]",0,OTHER,28302717380,44
45,"[126, 1048, 356, 1050, 356, 1070, 126, 1060]",0,OTHER,"nhinh vong 1912 24, dao thi loi",45
46,"[126, 1070, 204, 1072, 204, 1090, 126, 1084]",0,OTHER,daw ngay:,46
47,"[334, 1076, 364, 1076, 364, 1096, 334, 1096]",0,OTHER,357,47
48,"[124, 1094, 319, 1101, 317, 1120, 124, 1108]",0,OTHER,su dung trong hoa dong,48
49,"[78, 1166, 410, 1186, 410, 1204, 78, 1180]",0,OTHER,trang trong cam on duy khach dua dan,49
50,"[80, 1183, 370, 1206, 370, 1228, 75, 1205]",0,OTHER,"hang tai Conopfood, Hen gap lai",50
51,"[36, 1234, 341, 1258, 339, 1284, 36, 1256]",0,OTHER,Ma HD: EDEDACHGGANMY 18:14 25051,51
52,"[366, 1264, 420, 1264, 420, 1290, 366, 1290]",0,OTHER,25051,52
