cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[252, 132, 510, 134, 507, 163, 252, 158]",16,ADDRESS,VM - QNH Tô 8 Khu 3B Càm Trung,0
1,"[276, 164, 484, 170, 481, 195, 276, 192]",16,ADDRESS,"Tổ 8, Khu 38, P. Câm Trung",1
2,"[40, 188, 208, 188, 208, 236, 40, 236]",15,SELLER,VinCommerce,2
3,"[274, 200, 486, 198, 486, 224, 274, 226]",16,ADDRESS,"11 TP. Câm Phà, T, Quảng Ninh",3
4,"[300, 232, 458, 230, 458, 258, 300, 258]",0,OTHER,024.71066866-49871,4
5,"[374, 288, 558, 290, 558, 312, 374, 314]",17,TIMESTAMP,Thời gian:10:13,5
6,"[40, 294, 229, 288, 230, 313, 40, 322]",17,TIMESTAMP,Ngày:14/08/2020,6
7,"[216, 322, 388, 320, 388, 342, 216, 344]",0,OTHER,Giao dịch treo,7
8,"[398, 350, 560, 350, 560, 372, 398, 372]",0,OTHER,NVBH:09024524,8
9,"[40, 356, 140, 356, 140, 378, 40, 382]",0,OTHER,Quầy:001,9
10,"[40, 388, 217, 380, 218, 404, 40, 414]",0,OTHER,TÊN NV:4987CHT,10
11,"[40, 416, 218, 414, 218, 438, 40, 446]",0,OTHER,Số GD treo:678,11
