cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[178, 80, 271, 78, 273, 101, 178, 104]",15,SELLER,PHÓ MỎ,0
1,"[262, 108, 392, 106, 392, 132, 262, 130]",16,ADDRESS,P. Cẩm Thủy,1
2,"[46, 110, 246, 112, 246, 130, 46, 136]",16,ADDRESS,Tổ 7 khu Tân Lập 4,2
3,"[90, 136, 218, 134, 218, 156, 90, 160]",16,ADDRESS,Tp.Cẩm Phả,3
4,"[238, 129, 362, 132, 362, 154, 236, 154]",16,ADDRESS,Quảng Ninh,4
5,"[134, 162, 316, 160, 316, 182, 134, 184]",0,OTHER,ĐT: 0858.931.931,5
6,"[134, 202, 316, 200, 316, 220, 134, 222]",0,OTHER,HÓA ĐƠN BÁN HÀNG,6
7,"[80, 230, 378, 224, 378, 244, 80, 244]",0,OTHER,HO HO1 100220-2012 1 1911,7
8,"[146, 252, 308, 250, 308, 268, 146, 268]",17,TIMESTAMP,0370872020-20133,8
9,"[44, 284, 132, 284, 132, 302, 44, 300]",0,OTHER,Khách hàng,9
10,"[44, 306, 80, 306, 80, 324, 44, 324]",0,OTHER,SĐT,10
11,"[44, 330, 99, 330, 101, 345, 44, 348]",0,OTHER,Địa chỉ:,11
12,"[322, 382, 406, 378, 406, 396, 322, 396]",0,OTHER,Thành tiền,12
13,"[42, 378, 106, 380, 106, 400, 40, 395]",0,OTHER,Đơn giá,13
14,"[254, 382, 274, 382, 274, 396, 254, 396]",0,OTHER,SL,14
15,"[42, 404, 202, 410, 202, 424, 42, 424]",0,OTHER,Hồi Hồng Chanh Leo,15
16,"[352, 432, 406, 432, 406, 450, 352, 450]",0,OTHER,"25,000",16
17,"[42, 434, 94, 434, 94, 450, 42, 450]",0,OTHER,"25,000",17
18,"[354, 480, 408, 480, 408, 498, 354, 498]",0,OTHER,"25,000",18
19,"[166, 480, 293, 484, 291, 500, 166, 500]",0,OTHER,Cộng tiền hàng:,19
20,"[202, 506, 294, 508, 294, 526, 202, 526]",0,OTHER,Chiết khấu:,20
21,"[202, 533, 289, 539, 287, 556, 199, 553]",18,TOTAL_COST,Tổng cộng,21
22,"[356, 536, 410, 536, 410, 554, 356, 554]",18,TOTAL_COST,"25,000",22
23,"[172, 564, 290, 566, 290, 584, 172, 584]",0,OTHER,Tiển khách đưang,23
24,"[356, 564, 410, 564, 410, 584, 356, 584]",0,OTHER,"25,000",24
25,"[218, 594, 292, 594, 292, 614, 218, 612]",0,OTHER,Tiền thừa ,25
26,"[38, 626, 270, 622, 270, 642, 38, 644]",0,OTHER,Hai mươi lăm nghìn đồng chẫn tháp,26
27,"[142, 676, 320, 676, 320, 694, 142, 694]",0,OTHER,Cám on và hẹn gặp lạil,27
28,"[136, 702, 324, 700, 324, 720, 136, 720]",0,OTHER,In Powered by Pos365.VNT,28
