cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[228, 106, 382, 110, 382, 130, 228, 126]",16,ADDRESS,VM4 QNH 112 Thanh Niên,0
1,"[206, 130, 408, 134, 408, 154, 206, 152]",16,ADDRESS,"10 Só 112 Thanh Niên, P. Càm Thành",1
2,"[40, 145, 172, 148, 171, 182, 39, 179]",15,SELLER,Vincommerce,2
3,"[230, 156, 384, 160, 384, 180, 230, 178]",16,ADDRESS,"TP. Cầm Phá, Quảng Ninh",3
4,"[246, 184, 368, 184, 368, 204, 246, 204]",0,OTHER,024.71066866-3907,4
5,"[166, 226, 326, 228, 326, 248, 166, 246]",0,OTHER,HÓA ĐƠN BÁN HẢNG,5
6,"[38, 247, 286, 254, 286, 272, 36, 267]",17,TIMESTAMP,Ngày bán: 13/08/2020 10:11,6
7,"[340, 252, 450, 254, 450, 272, 340, 272]",0,OTHER,10:00181609,7
8,"[38, 272, 120, 274, 120, 292, 38, 292]",0,OTHER,Quây:001,8
9,"[322, 278, 450, 276, 450, 296, 322, 296]",0,OTHER,NVBH:09015347,9
10,"[38, 320, 124, 323, 121, 345, 38, 340]",0,OTHER,Mặt hàng,10
11,"[218, 322, 289, 320, 291, 341, 218, 342]",0,OTHER,Đơn giá,11
12,"[324, 324, 344, 324, 344, 342, 324, 342]",0,OTHER,SL,12
13,"[392, 322, 454, 322, 454, 342, 392, 342]",0,OTHER,T.TTển,13
14,"[38, 344, 376, 348, 376, 366, 38, 364]",0,OTHER,Cả Phê Lon Birdy Robusta 170M1 T30,14
15,"[38, 370, 170, 370, 170, 390, 38, 390]",0,OTHER,8935039570151,15
16,"[228, 372, 290, 372, 290, 390, 228, 390]",0,OTHER,10.000,16
17,"[394, 372, 454, 372, 454, 390, 394, 390]",0,OTHER,10.000,17
18,"[40, 416, 252, 418, 252, 438, 40, 438]",18,TOTAL_COST,TỔNG TIẾN PHẢI T. TOÁN,18
19,"[396, 420, 456, 420, 456, 438, 396, 438]",18,TOTAL_COST,10.000,19
20,"[40, 440, 214, 442, 214, 462, 40, 462]",0,OTHER,TỔNG TIẾN ĐÃ GIẢM,20
21,"[40, 466, 184, 466, 184, 488, 40, 488]",0,OTHER,TIỀN KHÁCH TRẢ,21
22,"[396, 468, 456, 466, 456, 486, 396, 486]",0,OTHER,10.000,22
23,"[398, 492, 456, 490, 456, 510, 398, 510]",0,OTHER,10.000,23
24,"[48, 492, 134, 494, 134, 512, 48, 512]",0,OTHER,TIẾN MẶT,24
25,"[40, 516, 166, 518, 166, 538, 40, 538]",0,OTHER,TIẾN TRẢ LẠI,25
26,"[122, 542, 380, 540, 380, 560, 122, 564]",0,OTHER,(Giá đã bao gồm thuế gtgt),26
27,"[112, 614, 384, 614, 384, 634, 112, 638]",0,OTHER,Chi xuất hóa đơn trong ngày,27
28,"[40, 646, 462, 638, 462, 658, 40, 666]",0,OTHER,Tax invoice will be issued within same day,28
29,"[92, 694, 408, 690, 408, 710, 92, 714]",0,OTHER,CÁM DN QUÝ KHÁCH VÀ GỆP LẠI,29
30,"[38, 722, 458, 714, 458, 732, 38, 744]",0,OTHER,Hotline: 02471066866 Website: Vinmart.COM,30
