cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[220, 220, 246, 220, 246, 236, 220, 236]",0,OTHER,m,0
1,"[148, 286, 400, 288, 400, 318, 148, 316]",0,OTHER,GIÁ RẺ MỖI NGÀY,1
2,"[114, 328, 394, 334, 394, 352, 114, 348]",16,ADDRESS,"Số 59 Xuân La, quận Tây Hồ, HN",2
3,"[54, 334, 108, 330, 108, 350, 54, 348]",0,ADDRESS,C.A d,2
4,"[34, 358, 98, 360, 98, 380, 34, 378]",0,OTHER,Đ1 Ca),3
5,"[34, 388, 166, 391, 165, 412, 34, 408]",0,OTHER,Sô UD (Receipt),4
6,"[208, 390, 322, 390, 322, 412, 208, 412]",0,OTHER,PC113305330,5
7,"[406, 392, 506, 392, 506, 412, 406, 412]",17,TIMESTAMP,09/01/2020,6
8,"[202, 422, 352, 421, 351, 442, 202, 440]",0,OTHER,NTM 59XUANLAO10,7
9,"[38, 422, 168, 419, 167, 442, 38, 434]",0,OTHER,Tngan Cashier),8
10,"[460, 422, 512, 422, 512, 442, 460, 442]",17,TIMESTAMP,11:33,9
11,"[174, 450, 368, 450, 368, 472, 174, 472]",0,OTHER,PHIẾU TÍNH TIỀN,10
12,"[142, 474, 170, 474, 170, 494, 142, 494]",0,OTHER,SL,11
13,"[58, 474, 90, 474, 90, 492, 58, 492]",0,OTHER,Mã,12
14,"[364, 476, 504, 472, 504, 494, 364, 494]",0,OTHER,T.TTên C.Kháu,13
15,"[232, 476, 310, 476, 310, 496, 232, 494]",0,OTHER,Gia bán,14
16,"[34, 500, 112, 500, 112, 520, 34, 518]",0,OTHER,046216,15
17,"[138, 504, 180, 502, 180, 520, 138, 520]",0,OTHER,0.67,16
18,"[374, 502, 442, 502, 442, 522, 374, 522]",0,OTHER,"169,680",17
19,"[232, 504, 312, 502, 312, 522, 232, 522]",0,OTHER,"1144,000",18
20,"[40, 520, 169, 522, 167, 545, 40, 538]",0,OTHER,Gia ta CP/kg,19
21,"[34, 552, 110, 552, 110, 572, 34, 572]",0,OTHER,002452,20
22,"[388, 556, 442, 554, 442, 574, 388, 574]",0,OTHER,5.700,21
23,"[276, 554, 312, 554, 312, 574, 276, 574]",0,OTHER,700,22
24,"[152, 554, 180, 554, 180, 572, 152, 572]",0,OTHER,00,23
25,"[38, 572, 363, 571, 364, 594, 38, 590]",0,OTHER,Mi cung dinh 80g thịt hầm 80g/3000,24
26,"[34, 603, 108, 606, 107, 627, 33, 625]",0,OTHER,1012114,25
