cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[138, 74, 282, 84, 279, 99, 138, 88]",16,ADDRESS,VIN ONH TO8 KHU 30 CÁM THU TH,0
1,"[150, 90, 269, 101, 267, 117, 150, 108]",16,ADDRESS,"Tổ 8, Khu 38, P. Câm Trung",1
2,"[24, 93, 117, 100, 115, 126, 22, 119]",15,SELLER,VinCommerce,2
3,"[150, 112, 268, 116, 268, 130, 150, 126]",16,ADDRESS,"TP. Câm Pha T, Quảng Ninh",3
4,"[164, 128, 254, 134, 254, 146, 164, 144]",0,OTHER,02111060850149871,4
5,"[110, 158, 216, 164, 216, 176, 110, 174]",0,OTHER,NÓ HÓA ƠN BẢN HÀNG,5
6,"[22, 170, 194, 180, 194, 192, 22, 184]",17,TIMESTAMP,Ngày bán: 13/08/2020 12:54,6
7,"[232, 182, 302, 182, 302, 196, 232, 194]",0,OTHER,0000046086,7
8,"[22, 188, 78, 190, 78, 202, 22, 200]",0,OTHER,Quây:001,8
9,"[218, 198, 308, 198, 308, 212, 218, 212]",0,OTHER,NVBH:09024527,9
10,"[22, 220, 81, 224, 79, 239, 22, 234]",0,OTHER,Vật hăng,10
11,"[144, 228, 187, 226, 189, 241, 144, 240]",0,OTHER,đn giá,11
12,"[212, 232, 228, 232, 228, 244, 212, 244]",0,OTHER,SL,12
13,"[258, 230, 302, 230, 302, 246, 258, 246]",0,OTHER,Tiến,13
14,"[22, 238, 268, 248, 268, 260, 22, 250]",0,OTHER,VINH MOME O THỜI TRANG CHỐNG UV),14
15,"[22, 253, 112, 258, 111, 273, 21, 267]",0,OTHER,8934954007094,15
16,"[146, 262, 194, 262, 194, 276, 146, 274]",0,OTHER,"179,000",16
17,"[260, 264, 310, 266, 310, 278, 260, 278]",0,OTHER,179.000,17
18,"[22, 286, 168, 296, 168, 308, 22, 302]",18,TOTAL_COST,THƯỜNG TIẾN PHẢI THÁNH,18
19,"[260, 300, 310, 300, 310, 312, 260, 312]",18,TOTAL_COST,179.000,19
20,"[20, 302, 134, 310, 134, 324, 20, 320]",0,OTHER,TÔNG TIẾN Ã GIẢM,20
21,"[22, 322, 118, 328, 118, 340, 22, 336]",0,OTHER,TIẾN KHÁCH TRÃ,21
22,"[260, 332, 310, 332, 310, 346, 260, 346]",0,OTHER,179.000,22
23,"[28, 340, 84, 342, 84, 356, 28, 356]",0,OTHER,TIỀN MẶT,23
24,"[260, 350, 310, 350, 310, 362, 260, 362]",0,OTHER,500.000,24
25,"[20, 358, 106, 360, 106, 374, 20, 372]",0,OTHER,TIÊN TRẢ LẠI,25
26,"[260, 366, 310, 366, 310, 380, 260, 380]",0,OTHER,321.000,26
27,"[74, 378, 254, 382, 254, 396, 74, 392]",0,OTHER,(Gia đã bao gồm thuế gigt),27
28,"[68, 430, 256, 434, 256, 448, 68, 444]",0,OTHER,Chi xuất hóa đơn trong ngây,28
29,"[20, 446, 312, 452, 312, 466, 20, 460]",0,OTHER,Tha Tax invoice will be issued within same day state,29
30,"[54, 482, 270, 486, 270, 500, 54, 496]",0,OTHER,CẢM ON QUÝ KHÁCH VÀ HÊN GẶP LẠI,30
31,"[16, 498, 306, 504, 306, 518, 16, 514]",0,OTHER,Hotline: 02471066866 Nebsite: Vinmart.COM,31
