cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[50, 34, 127, 27, 130, 64, 53, 71]",0,OTHER,Pay?o,0
1,"[26, 128, 42, 128, 42, 138, 26, 138]",0,OTHER,m,1
2,"[72, 130, 168, 130, 168, 140, 72, 142]",0,OTHER,111171:20000,2
3,"[34, 140, 168, 142, 168, 152, 34, 152]",0,OTHER,NGUYÊN NHƯNG THONH,3
4,"[22, 296, 52, 296, 52, 308, 22, 308]",18,TOTAL_COST,TRING,4
5,"[124, 296, 174, 296, 174, 308, 124, 308]",18,TOTAL_COST,1413.000,5
6,"[54, 350, 112, 350, 112, 380, 54, 380]",0,OTHER,Hop,6
7,"[105, 362, 192, 360, 192, 380, 106, 387]",0,OTHER,Đay Th: Thiết,7
8,"[36, 408, 180, 406, 180, 418, 36, 420]",0,OTHER,THỊ THÀ NGH CHU CHU THỊ NHƯ,8
9,"[72, 436, 138, 436, 138, 448, 72, 448]",0,OTHER,NGUYEN NGINH,9
