cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[153, 97, 351, 72, 354, 93, 156, 118]",15,SELLER,MINIMARTANAN,0
1,"[130, 130, 378, 106, 378, 126, 130, 148]",16,ADDRESS,Chợ Sựi Phú Thị Gia Lâm,1
2,"[130, 200, 400, 174, 404, 205, 130, 234]",0,OTHER,PHÓA ĐƠN BÁN HÀNG,2
3,"[280, 228, 492, 204, 492, 226, 280, 248]",0,OTHER,Đơn giá Thành tiên,3
4,"[30, 254, 244, 234, 244, 256, 30, 274]",0,OTHER,Tên hàng,4
5,"[442, 268, 513, 260, 515, 283, 442, 288]",0,OTHER,"42,000",5
6,"[22, 284, 430, 242, 430, 264, 22, 304]",0,OTHER,09415007029489 sữa anlene nước hộp 4 NOM,6
7,"[304, 286, 372, 280, 372, 302, 304, 306]",0,OTHER,"42,000",7
8,"[192, 296, 232, 296, 232, 316, 192, 316]",0,OTHER,HOP,8
9,"[20, 349, 484, 302, 484, 324, 22, 372]",0,OTHER,0984673502351 Sửa túi fino dâu VNM 200ml NT,9
10,"[321, 350, 380, 342, 383, 366, 324, 374]",0,OTHER,"6,500",10
11,"[454, 366, 530, 362, 530, 388, 454, 390]",0,OTHER,"38,250",11
12,"[324, 384, 382, 380, 382, 402, 324, 406]",0,OTHER,"6,375",12
13,"[20, 380, 144, 372, 144, 394, 20, 402]",0,OTHER,Giá đăng ký:,13
14,"[196, 396, 236, 396, 236, 414, 196, 414]",0,OTHER,CAI,14
15,"[20, 412, 104, 408, 104, 432, 20, 434]",0,OTHER,Giá bán:,15
16,"[464, 440, 542, 436, 542, 462, 464, 464]",0,OTHER,"12,000",16
17,"[318, 454, 392, 450, 392, 476, 318, 478]",0,OTHER,"12,000",17
18,"[18, 451, 522, 404, 522, 426, 20, 475]",0,OTHER,0986078570157 bánh mi sandwich bản thuy,18
19,"[198, 466, 240, 466, 240, 486, 198, 486]",0,OTHER,CAT,19
20,"[474, 520, 555, 515, 557, 543, 476, 548]",0,OTHER,"92,250",20
21,"[14, 528, 100, 526, 100, 550, 14, 556]",0,OTHER,Tổng số:,21
22,"[14, 560, 124, 560, 124, 586, 14, 590]",0,OTHER,Tổng cộng,22
23,"[482, 569, 561, 562, 564, 592, 484, 599]",18,TOTAL_COST,"92,250",23
24,"[486, 608, 567, 601, 569, 630, 488, 637]",0,OTHER,"92,250",24
25,"[14, 606, 112, 604, 112, 632, 12, 635]",18,TOTAL_COST,Tổng tiền,25
26,"[278, 626, 331, 622, 333, 649, 280, 652]",0,OTHER,VND,26
27,"[16, 642, 180, 632, 180, 660, 16, 670]",0,OTHER,Tiền khách trả:,27
28,"[44, 692, 329, 672, 331, 700, 44, 720]",0,TIMESTAMP,SỐ GD: 000AC2212008002282,28
29,"[332, 672, 563, 651, 565, 676, 332, 700]",17,TIMESTAMP,Ngày: 16/08/2020-16:54,28
30,"[226, 718, 379, 707, 381, 729, 226, 740]",0,OTHER,Thu ngân: BH30,29
31,"[106, 754, 482, 726, 482, 748, 106, 774]",0,OTHER,Xin cám ơn và hẹn gặp lại khách,30
