cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[204, 132, 535, 116, 538, 176, 207, 192]",15,SELLER,FamilyMart,0
1,"[56, 208, 580, 196, 579, 225, 56, 228]",16,ADDRESS,"88 Đường số 35, KDC Cát Lái, P. Cát Linh Qua Nam Chi Thu Nai Linh Cát Lái, Pha Nam",1
2,"[38, 246, 598, 236, 598, 264, 38, 272]",0,OTHER,Tel: 784-28-36360342 Fax: t84-28-36360342,2
3,"[158, 289, 472, 284, 472, 316, 160, 320]",0,OTHER,PHÓA ĐƠN BÁN HÀNG,3
4,"[116, 336, 511, 336, 512, 365, 116, 366]",0,OTHER,SỐ HID: 202003397001823971CX,4
5,"[22, 394, 146, 398, 143, 427, 22, 418]",0,OTHER,Tên hàng,5
6,"[308, 394, 614, 386, 614, 418, 308, 420]",0,OTHER,SL Đơn giá Thành tiền,6
7,"[550, 438, 608, 438, 608, 458, 550, 460]",0,OTHER,"8,000",7
8,"[414, 440, 469, 437, 471, 457, 414, 460]",0,OTHER,"8,000",8
9,"[36, 438, 286, 438, 286, 460, 36, 460]",0,OTHER,T2.SĐN VNM HẠT ỐC CHÓ,9
10,"[538, 472, 606, 472, 606, 494, 538, 498]",0,OTHER,"20,000",10
11,"[402, 474, 470, 474, 470, 496, 402, 496]",0,OTHER,"20,000",11
12,"[24, 476, 284, 474, 284, 496, 24, 496]",0,OTHER,2211 Tho biên nàu canh Minh,12
13,"[24, 524, 132, 524, 132, 558, 21, 555]",0,OTHER,Tổng số:,13
14,"[25, 563, 167, 574, 165, 605, 20, 597]",18,TOTAL_COST,Tổng cộng:,14
15,"[524, 572, 614, 574, 614, 598, 524, 602]",18,TOTAL_COST,"28,000",15
16,"[24, 619, 162, 622, 162, 644, 24, 645]",0,OTHER,Khách trá:,16
17,"[536, 622, 610, 620, 610, 646, 536, 648]",0,OTHER,"5,000",17
18,"[276, 620, 390, 620, 390, 648, 276, 648]",0,OTHER,CCP/EVC,18
19,"[310, 662, 390, 662, 390, 688, 310, 688]",0,OTHER,CASH,19
20,"[522, 662, 610, 662, 610, 688, 522, 692]",0,OTHER,"53,000",20
21,"[304, 702, 390, 704, 390, 732, 302, 729]",0,OTHER,Trả lại:,21
22,"[522, 706, 610, 706, 610, 732, 522, 732]",0,OTHER,"30,000",22
23,"[318, 766, 358, 764, 358, 790, 318, 786]",0,OTHER,140,23
24,"[22, 763, 187, 768, 185, 791, 21, 785]",0,OTHER,Điềm mua hàng,24
25,"[22, 796, 173, 802, 171, 825, 22, 820]",0,OTHER,Điểm sử dung:,25
26,"[24, 828, 231, 833, 229, 857, 24, 852]",0,OTHER,Điểm sau mua hàng:,26
27,"[315, 832, 373, 828, 375, 853, 316, 857]",0,OTHER,"2,697",27
28,"[316, 862, 542, 868, 541, 890, 316, 886]",0,OTHER,Tiêu chuẩn (Member),28
29,"[24, 862, 244, 862, 244, 886, 22, 884]",0,OTHER,Hạng hiện tại (Rank):,29
30,"[26, 914, 320, 912, 320, 940, 26, 942]",0,OTHER,Xin cảm ơn quý khách.,30
31,"[26, 958, 518, 960, 518, 986, 26, 984]",0,OTHER,Thu ngân: NGUYÊN PHAN NHƯ NGHIỆN THUNG,31
32,"[22, 1002, 390, 1000, 390, 1026, 22, 1034]",17,TIMESTAMP,Ngày: 17/08/2020 - Giờ: 19:37,32
33,"[36, 1182, 584, 1180, 584, 1210, 36, 1204]",0,OTHER,Hóa đơn GTGT chỉ xuất trang ngày và sẽ đấp,33
34,"[210, 1214, 402, 1212, 402, 1236, 210, 1236]",0,OTHER,trong vông 10 ngày,34
35,"[28, 1240, 590, 1244, 590, 1270, 28, 1262]",0,OTHER,"VAT invoice request is valid wir hin darehase only, only, nam",35
36,"[146, 1270, 470, 1270, 470, 1294, 146, 1290]",0,OTHER,and will be issued within 10 days,36
