cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[134, 94, 288, 94, 288, 112, 134, 108]",15,SELLER,CƯA HÀNG NĂM OẢNH,0
1,"[52, 112, 370, 114, 370, 126, 51, 125]",16,ADDRESS,Thôn Phú Thuy Xã Phú Thi Hàn Thi Thi Thu Thu Thu Nhiệp,1
2,"[134, 137, 288, 140, 288, 154, 133, 150]",0,OTHER,0860322496004438765210,2
3,"[138, 186, 281, 188, 282, 203, 138, 204]",0,OTHER,HÓA ĐƠN BÁN HÀNG,3
4,"[50, 216, 136, 218, 136, 232, 50, 230]",0,OTHER,Số: SON55028,4
5,"[268, 218, 372, 218, 372, 232, 266, 233]",17,TIMESTAMP,Ngày: 10-08-2020,5
6,"[48, 276, 66, 276, 66, 290, 48, 290]",0,OTHER,SL,6
7,"[176, 276, 226, 276, 226, 292, 176, 290]",0,OTHER,Đơn giá,7
8,"[300, 278, 374, 278, 374, 294, 300, 292]",0,OTHER,Thành tiên,8
9,"[46, 302, 120, 302, 120, 318, 46, 318]",0,OTHER,Coca cola,9
10,"[174, 326, 226, 326, 226, 344, 174, 344]",0,OTHER,"15,000",10
11,"[320, 330, 374, 330, 374, 348, 320, 348]",0,OTHER,"15,000",11
12,"[42, 356, 194, 358, 194, 370, 42, 376]",0,OTHER,Giây ăn Posy 100 tờ,12
13,"[174, 382, 226, 380, 226, 398, 174, 398]",0,OTHER,"11,000",13
14,"[322, 388, 376, 388, 376, 406, 322, 404]",0,OTHER,"11,000",14
15,"[42, 410, 212, 414, 212, 428, 42, 430]",0,OTHER,GGSS Hòa Lan 12 cuọn,15
16,"[172, 436, 226, 438, 226, 454, 172, 456]",0,OTHER,"27,000",16
17,"[320, 444, 376, 446, 376, 466, 320, 464]",0,OTHER,"27,000",17
18,"[40, 468, 208, 464, 208, 484, 40, 486]",0,OTHER,Sữa Fami canxi 200ml,18
19,"[178, 496, 220, 492, 220, 510, 178, 510]",0,OTHER,"4,000",19
20,"[320, 502, 376, 504, 376, 524, 320, 522]",0,OTHER,"24,000",20
21,"[38, 528, 155, 528, 153, 546, 36, 547]",18,TOTAL_COST,Cộng tiên hàng,21
22,"[320, 538, 376, 538, 376, 560, 320, 560]",18,TOTAL_COST,"177,000",22
23,"[102, 570, 312, 576, 312, 594, 102, 584]",0,OTHER,Cám ơn quy khach tiện gặp lại.,23
