cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[158, 62, 292, 64, 292, 78, 158, 76]",15,SELLER,VM4 ONH 1050-1062 Trần Phù,0
1,"[158, 82, 294, 82, 294, 96, 158, 96]",16,ADDRESS,Số 1060-1062 Đương Trần Phủ,1
2,"[26, 89, 123, 89, 123, 117, 26, 117]",15,SELLER,UnCommerce,2
3,"[168, 102, 284, 102, 284, 116, 168, 114]",16,ADDRESS,Chi Thi tha quảng Ninh,3
4,"[178, 118, 270, 118, 270, 134, 178, 134]",0,OTHER,02471066866.1930,4
5,"[120, 152, 232, 154, 232, 168, 120, 166]",0,OTHER,HÓA ĐN BÁN HÀNG,5
6,"[26, 172, 210, 172, 210, 186, 26, 186]",17,TIMESTAMP,Ngay ban: 13/08/2020 18:02,6
7,"[250, 172, 324, 172, 324, 186, 250, 186]",0,OTHER,11:00064198,7
8,"[26, 190, 86, 190, 86, 202, 26, 204]",0,OTHER,quây:001,8
9,"[236, 189, 330, 189, 330, 203, 236, 203]",0,OTHER,NVBH:09024146,9
10,"[26, 224, 88, 226, 88, 240, 26, 238]",0,OTHER,Mặt hàng,10
11,"[280, 224, 324, 224, 324, 238, 280, 238]",0,OTHER,T.TTÊN,11
12,"[158, 226, 202, 224, 202, 240, 158, 238]",0,OTHER,lon giá,12
13,"[230, 226, 246, 226, 246, 238, 230, 238]",0,OTHER,SL,13
14,"[26, 242, 318, 242, 318, 258, 26, 254]",0,OTHER,mai mo gừng chua mặn ngọt thinh 2009,14
15,"[186, 260, 210, 260, 210, 274, 186, 274]",0,OTHER,500,15
16,"[26, 262, 124, 262, 124, 276, 26, 276]",0,OTHER,08936022600022,16
17,"[308, 260, 332, 260, 332, 274, 308, 274]",0,OTHER,500,17
18,"[310, 296, 334, 296, 334, 308, 310, 308]",18,TOTAL_COST,500,18
19,"[26, 296, 182, 296, 182, 310, 26, 310]",18,TOTAL_COST,TỔNG TIẾN PHẢI T.ĂN,19
20,"[26, 314, 146, 310, 146, 328, 26, 328]",0,OTHER,TỔNG TIẾN Ả GIẢM,20
21,"[310, 330, 334, 330, 334, 344, 310, 344]",0,OTHER,500,21
22,"[26, 332, 130, 332, 130, 346, 26, 346]",0,OTHER,TIẾN KHÁCH TRẢ,22
23,"[282, 350, 334, 348, 334, 362, 282, 362]",0,OTHER,100.000,23
24,"[32, 350, 94, 352, 94, 364, 32, 364]",0,OTHER,TIẾN MAT,24
25,"[290, 368, 336, 366, 336, 380, 290, 380]",0,OTHER,52.500,25
26,"[24, 366, 116, 370, 116, 384, 24, 384]",0,OTHER,TIẾN TRẢ LAI,26
27,"[84, 386, 276, 386, 276, 400, 84, 402]",0,OTHER,(Giá đã bao gồm thuế gigt),27
28,"[74, 438, 278, 440, 278, 456, 74, 458]",0,OTHER,chỉ xuất hóa đơn trong ngày,28
29,"[22, 462, 338, 460, 338, 474, 22, 476]",0,OTHER,Tax invoice wi11 be issued within same day,29
30,"[58, 496, 294, 498, 294, 512, 58, 514]",0,OTHER,CÁM DN QUÝ KHÁCH VÀ HỆN GẬP LAI,30
31,"[18, 516, 332, 514, 332, 530, 18, 534]",0,OTHER,Hot ine: 02471066866 Website: Vinmart.com,31
