cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[156, 120, 346, 120, 346, 140, 156, 140]",15,SELLER,CỬA HÀNG NĂM OÁNH,0
1,"[56, 146, 448, 140, 448, 158, 56, 164]",16,ADDRESS,"Thòn Phú Thuy, Xã Phú Thi Huyên Gia Nội",1
2,"[156, 174, 348, 174, 348, 192, 156, 192]",0,OTHER,0849322496-02438765210,2
3,"[164, 236, 340, 234, 340, 254, 164, 256]",0,OTHER,HÓA ĐƠN BÁN HÀNG,3
4,"[52, 276, 161, 272, 162, 292, 52, 294]",0,OTHER,Số: SON55273,4
5,"[324, 274, 451, 271, 451, 289, 324, 294]",17,TIMESTAMP,Ngày: 10-08-2020,5
6,"[362, 344, 454, 344, 454, 366, 362, 364]",0,OTHER,Thành tiền,6
7,"[210, 344, 274, 342, 274, 366, 210, 362]",0,OTHER,Đơn giá,7
8,"[50, 350, 76, 350, 76, 368, 50, 368]",0,OTHER,SL,8
9,"[50, 384, 284, 374, 284, 396, 50, 404]",0,OTHER,Bia Heineken xanh 330ml,9
10,"[212, 408, 274, 408, 274, 428, 212, 430]",0,OTHER,"16,125",10
11,"[392, 412, 458, 414, 458, 440, 392, 436]",0,OTHER,"96,750",11
12,"[394, 453, 459, 459, 457, 484, 391, 477]",0,OTHER,"96,750",12
13,"[48, 460, 192, 456, 191, 478, 48, 484]",18,TOTAL_COST,Cộng tiên hàng,13
14,"[128, 508, 386, 504, 386, 526, 128, 528]",0,OTHER,Cám ơn quy khach hẹn gặp lại:,14
