cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[126, 52, 200, 52, 200, 64, 126, 60]",0,OTHER,Điển Thi Thu nhưng,0
1,"[132, 64, 202, 66, 202, 76, 132, 76]",0,OTHER,001000000100,1
2,"[36, 72, 98, 72, 98, 90, 36, 90]",0,OTHER,Vincommerce,2
3,"[122, 78, 190, 78, 190, 88, 122, 88]",0,OTHER,001000000119,3
4,"[132, 90, 174, 90, 174, 102, 132, 102]",0,OTHER,DONGERS,4
5,"[132, 110, 168, 110, 168, 118, 132, 120]",0,OTHER,RAN PHÁNG,5
6,"[90, 122, 150, 122, 150, 130, 90, 130]",17,TIMESTAMP,oversones,6
7,"[188, 122, 210, 122, 210, 130, 188, 130]",0,OTHER,OUT,7
8,"[34, 134, 72, 134, 72, 142, 34, 142]",0,OTHER,034001,8
9,"[166, 134, 226, 134, 226, 142, 166, 142]",0,OTHER,varocome,9
10,"[36, 158, 74, 158, 74, 166, 36, 166]",0,OTHER,Kotteous,10
11,"[198, 158, 224, 158, 224, 166, 198, 166]",0,OTHER,mutter,11
12,"[116, 158, 150, 158, 150, 166, 116, 166]",0,OTHER,Dong hia,12
13,"[182, 170, 206, 170, 206, 178, 182, 178]",0,OTHER,Gasen,13
14,"[36, 170, 152, 170, 152, 176, 36, 176]",0,OTHER,001000000011,14
15,"[36, 180, 96, 180, 96, 188, 36, 188]",0,OTHER,0014441200714,15
16,"[196, 182, 224, 182, 224, 190, 196, 190]",0,OTHER,36.000,16
17,"[38, 204, 102, 204, 102, 214, 38, 212]",18,TOTAL_COST,NGUYÊN HIẾN MINH,17
18,"[38, 216, 114, 216, 114, 224, 38, 224]",0,OTHER,NGUYING CHÂN,18
19,"[38, 228, 102, 228, 102, 236, 38, 238]",0,OTHER,NGUYÊN THỊ TH,19
20,"[208, 238, 224, 238, 224, 246, 208, 246]",0,OTHER,000,20
21,"[62, 240, 74, 240, 74, 246, 62, 246]",0,OTHER,n,21
22,"[210, 250, 224, 250, 224, 256, 210, 256]",0,OTHER,100,22
23,"[38, 250, 76, 250, 76, 260, 38, 260]",0,OTHER,Trên uà,23
24,"[74, 262, 184, 262, 184, 268, 74, 270]",0,OTHER,00100000000119,24
25,"[72, 298, 170, 296, 170, 302, 72, 306]",0,OTHER,001000001011,25
26,"[56, 310, 184, 306, 184, 314, 56, 318]",0,OTHER,convicentian,26
27,"[62, 334, 202, 330, 202, 338, 62, 344]",0,OTHER,CHO THỊ THỊ THỊ THỊ THỊ THUY,27
28,"[198, 342, 220, 342, 220, 350, 198, 350]",0,OTHER,book,28
29,"[40, 346, 108, 344, 108, 352, 40, 354]",0,OTHER,030101000001,29
