cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[250, 120, 492, 122, 492, 144, 250, 146]",16,ADDRESS,"VINH TÔ 7, KHU MINH TIÊN ANH",0
1,"[288, 152, 454, 156, 454, 178, 288, 178]",16,ADDRESS,"Tố 7, Khu Minh Tiên An",1
2,"[36, 178, 200, 178, 200, 220, 36, 220]",15,SELLER,Vincommerce,2
3,"[252, 188, 492, 186, 492, 212, 252, 208]",16,ADDRESS,"Phân Bình, TP. Câm Pha, QNH",3
4,"[294, 220, 448, 220, 448, 246, 294, 246]",0,OTHER,02471066866-51581,4
5,"[364, 278, 548, 278, 548, 300, 364, 300]",17,TIMESTAMP,Thời gian:10:24,5
6,"[32, 278, 220, 278, 220, 300, 32, 302]",17,TIMESTAMP,Ngày:10/08/2020,6
7,"[206, 308, 378, 308, 378, 330, 206, 330]",0,OTHER,Giao dịch treo,7
8,"[390, 340, 550, 340, 550, 362, 390, 362]",0,OTHER,NVBH:09025437,8
9,"[30, 338, 130, 340, 130, 362, 30, 364]",0,OTHER,Quẩy:001,9
10,"[30, 368, 216, 370, 216, 392, 30, 394]",0,OTHER,TÊN NV:5156POS1,10
11,"[28, 398, 206, 400, 206, 424, 28, 424]",0,OTHER,SỐ GD TREO:063,11
