cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[128, 170, 502, 176, 501, 197, 128, 198]",15,SELLER,BIỆN SIỀU THÍ BÁCH HOA TONG HOP,0
1,"[176, 208, 456, 208, 456, 228, 176, 230]",16,ADDRESS,Số 5 Câm Tây Cầm Phả - ON,1
2,"[420, 236, 516, 244, 516, 258, 420, 256]",0,OTHER,valeuthanize,2
3,"[92, 238, 365, 238, 365, 256, 92, 258]",0,OTHER,Tel: 0203.3731199 Webslier,3
4,"[340, 264, 446, 270, 445, 286, 340, 284]",0,OTHER,22:00 haby,4
5,"[134, 270, 250, 266, 250, 288, 134, 286]",0,OTHER,will a morn việc,5
6,"[182, 310, 447, 308, 448, 337, 182, 340]",0,OTHER,HÓA ĐƠN BẢN HÀNG,6
7,"[234, 356, 394, 356, 394, 374, 234, 376]",0,OTHER,MST:5500662791,7
8,"[84, 384, 176, 388, 175, 408, 84, 404]",0,OTHER,Tên hang,8
9,"[204, 386, 230, 386, 230, 406, 204, 406]",0,OTHER,SL,9
10,"[254, 386, 294, 386, 294, 404, 254, 404]",0,OTHER,ĐVT,10
11,"[328, 386, 530, 382, 530, 402, 328, 404]",0,OTHER,Đơn giá Thanh tiến,11
12,"[78, 414, 224, 414, 224, 434, 78, 436]",0,OTHER,08853301550031,12
13,"[80, 446, 448, 446, 448, 466, 80, 468]",0,OTHER,Thức ăn cho mèo lớn vị cả thu túi 85g nff the trinh,13
14,"[478, 476, 546, 474, 546, 496, 478, 496]",0,OTHER,"24,000",14
15,"[350, 478, 414, 476, 414, 498, 350, 498]",0,OTHER,"12,000",15
16,"[242, 482, 278, 482, 278, 496, 242, 496]",0,OTHER,COL,16
17,"[78, 508, 228, 508, 228, 530, 78, 530]",0,OTHER,08936036024715,17
18,"[78, 542, 456, 540, 456, 562, 78, 564]",0,OTHER,Bim Bim O'star các vị 30g (Thung 8 dà T2 19),18
19,"[494, 572, 548, 572, 548, 594, 494, 594]",0,OTHER,"6,000",19
20,"[364, 576, 416, 572, 416, 592, 364, 592]",0,OTHER,"6,000",20
21,"[69, 605, 150, 612, 150, 632, 65, 629]",0,OTHER,Tổng số:,21
22,"[188, 616, 240, 614, 240, 634, 188, 634]",0,OTHER,3.00,22
23,"[486, 640, 554, 640, 554, 658, 486, 660]",18,TOTAL_COST,"30,000",23
24,"[69, 635, 302, 642, 302, 662, 65, 659]",18,TOTAL_COST,Tổng công (đã gồm VAT),24
25,"[72, 675, 220, 678, 220, 698, 70, 695]",0,OTHER,Tiến khách trải,25
26,"[490, 676, 556, 678, 556, 698, 490, 698]",0,OTHER,"30,000",26
27,"[306, 678, 350, 678, 350, 698, 306, 698]",0,OTHER,VND,27
28,"[52, 720, 348, 718, 348, 744, 52, 744]",0,OTHER,0000000000000000000440,28
29,"[350, 720, 558, 718, 558, 742, 350, 748]",17,OTHER,Ngày: 09/08/2020-19:,28
30,"[188, 758, 448, 758, 448, 780, 188, 780]",0,OTHER,Thu ngân: NGUYENTHITHUY,29
31,"[184, 792, 448, 792, 447, 816, 184, 814]",0,OTHER,Xin cám an quý khách hàngl,30
32,"[129, 868, 510, 868, 510, 902, 129, 902]",0,OTHER,000AD2212008000640,31
