cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[214, 72, 360, 70, 360, 88, 214, 88]",16,ADDRESS,Vinh vinh 1080-1082 Trần Phú Th,0
1,"[228, 92, 362, 92, 362, 108, 228, 108]",16,ADDRESS,1080.1062 Đường Trần Phú,1
2,"[74, 110, 178, 110, 178, 136, 74, 136]",15,SELLER,VinCommerce,2
3,"[240, 112, 350, 112, 350, 130, 240, 130]",16,ADDRESS,"Cầm Pha, Quảng Ninh",3
4,"[236, 134, 336, 132, 336, 150, 236, 152]",0,OTHER,02471066366-19301,4
5,"[172, 174, 294, 170, 294, 188, 172, 188]",0,OTHER,HÓA ON BÁN HÀNG,5
6,"[312, 192, 394, 190, 394, 208, 312, 206]",0,OTHER,H1 00064283,6
7,"[72, 192, 268, 192, 268, 208, 72, 208]",17,TIMESTAMP,Ngày bán: 14/08/2020 07:21,7
8,"[74, 212, 136, 210, 136, 228, 74, 228]",0,OTHER,quấy:001,8
9,"[298, 212, 402, 212, 402, 226, 298, 226]",0,OTHER,NVBH: 99024144,9
10,"[70, 248, 136, 248, 136, 266, 70, 266]",0,OTHER,Mặt hàng,10
11,"[342, 246, 396, 246, 396, 266, 342, 266]",0,OTHER,1.Tiền,11
12,"[292, 252, 306, 252, 306, 264, 292, 264]",0,OTHER,SL,12
13,"[212, 252, 261, 246, 263, 265, 212, 264]",0,OTHER,đn giá,13
14,"[72, 270, 308, 268, 308, 284, 72, 286]",0,OTHER,Khoai tây 30.000/K7 0 kg,14
15,"[70, 286, 174, 286, 174, 304, 70, 304]",0,OTHER,2600107006707,15
16,"[218, 288, 270, 290, 270, 304, 218, 304]",0,OTHER,"20,100",16
17,"[350, 288, 402, 286, 402, 304, 350, 304]",0,OTHER,"20,100",17
18,"[70, 306, 198, 310, 198, 324, 70, 322]",0,OTHER,CP Mông heo 500g,18
19,"[70, 326, 174, 326, 174, 342, 70, 342]",0,OTHER,8935058962098,19
20,"[220, 328, 268, 326, 268, 342, 220, 342]",0,OTHER,"54,500",20
21,"[344, 326, 402, 326, 402, 342, 344, 342]",0,OTHER,109.000,21
22,"[70, 362, 238, 364, 238, 380, 70, 380]",18,TOTAL_COST,TỔNG TIẾN PHẢI T. TOÁN,22
23,"[346, 366, 404, 364, 404, 380, 346, 380]",18,TOTAL_COST,129.100,23
24,"[68, 382, 198, 382, 198, 400, 68, 400]",0,OTHER,TỔNG TIẾN Ã GIÂM,24
25,"[68, 402, 182, 402, 182, 420, 68, 420]",0,OTHER,TIẾN KHÁCH TRẢ,25
26,"[344, 404, 404, 406, 404, 420, 344, 420]",0,OTHER,"129, 100",26
27,"[76, 422, 142, 426, 142, 440, 76, 440]",0,OTHER,TIẾN MẬT,27
28,"[344, 424, 404, 424, 404, 440, 344, 440]",0,OTHER,150.000,28
29,"[68, 442, 166, 442, 166, 460, 68, 460]",0,OTHER,TIẾN TRÃ LẠI,29
30,"[352, 444, 404, 444, 404, 460, 352, 460]",0,OTHER,20.900,30
31,"[132, 464, 340, 462, 340, 480, 132, 480]",0,OTHER,(Giá đã bao gồm thuế gigt),31
32,"[66, 502, 204, 502, 204, 520, 66, 518]",0,OTHER,ID thẻ khách hàng,32
33,"[276, 506, 308, 506, 308, 518, 276, 518]",0,OTHER,xxxx,33
34,"[338, 504, 404, 504, 404, 520, 338, 520]",0,OTHER,EXXXXO 1093,34
35,"[68, 522, 268, 520, 268, 538, 68, 538]",0,OTHER,Tiểm tích(1.000VND-1 điểm),35
36,"[66, 542, 172, 544, 172, 560, 66, 558]",0,OTHER,Số tham chiếu,36
37,"[264, 542, 406, 542, 406, 560, 264, 560]",0,OTHER,00493000100064283,37
38,"[120, 600, 342, 604, 342, 622, 120, 620]",0,OTHER,Chỉ xuất hóa đơn trong ngày,38
39,"[64, 622, 406, 626, 406, 644, 64, 640]",0,OTHER,Tha Tax invoice will be issued within same day sous,39
40,"[102, 664, 358, 670, 358, 684, 102, 682]",0,OTHER,CÁM ĐN QUÝ KHÁCH VÀ HỆN GẬP LẠI,40
41,"[60, 686, 400, 690, 400, 706, 60, 702]",0,OTHER,Hotline: 02471066866 Website: vinmart.com,41
42,"[4, 781, 257, 792, 255, 813, 2, 805]",0,OTHER,Samsung Triple Camera,42
43,"[6, 810, 182, 818, 182, 830, 6, 826]",0,OTHER,Chup bano Galaxyme,43
