cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[134, 72, 279, 56, 280, 74, 136, 87]",15,SELLER,MINIMARTANAN,0
1,"[118, 98, 298, 84, 298, 96, 118, 110]",16,ADDRESS,Chợ Sối Phú Thị Gia N,1
2,"[26, 128, 54, 128, 54, 140, 26, 140]",0,OTHER,Tel:,2
3,"[116, 146, 312, 134, 312, 158, 116, 174]",0,OTHER,HÓA ĐƠN BÁN HÀNG,3
4,"[46, 186, 376, 156, 376, 172, 46, 200]",0,OTHER,Tên hàng SL Đơn giá Thành tiến,4
5,"[38, 206, 288, 188, 288, 204, 40, 224]",0,OTHER,40338736 Váng sữa Monte 1 Cốc NT,5
6,"[250, 214, 296, 208, 296, 226, 250, 228]",0,OTHER,"14,000",6
7,"[344, 224, 392, 224, 392, 240, 344, 242]",0,OTHER,"133,000",7
8,"[42, 228, 130, 224, 130, 240, 42, 246]",0,OTHER,Giá đăng ký,8
9,"[250, 236, 298, 230, 298, 250, 250, 250]",0,OTHER,"13,250",9
10,"[170, 242, 198, 242, 198, 256, 170, 256]",0,OTHER,CAI,10
11,"[44, 254, 104, 252, 104, 266, 44, 268]",0,OTHER,Giá bán:,11
12,"[348, 272, 398, 268, 398, 288, 348, 290]",0,OTHER,"26,000",12
13,"[254, 282, 302, 280, 302, 296, 254, 300]",0,OTHER,"26,000",13
14,"[46, 278, 366, 250, 366, 266, 48, 297]",0,OTHER,09955039513202 bột chiên giòn 210 ntc,14
15,"[174, 292, 204, 292, 204, 304, 174, 304]",0,OTHER,GOT,15
16,"[354, 320, 403, 314, 405, 333, 354, 338]",0,OTHER,"30,000",16
17,"[260, 332, 308, 326, 308, 346, 260, 348]",0,OTHER,"30,000",17
18,"[48, 328, 382, 296, 382, 314, 50, 347]",0,OTHER,8938506170892 bánh trứng tươi chà no,18
19,"[180, 340, 208, 340, 208, 354, 180, 354]",0,OTHER,GOT,19
20,"[360, 368, 408, 366, 408, 384, 360, 386]",0,OTHER,"10,000",20
21,"[264, 378, 314, 376, 314, 394, 264, 396]",0,OTHER,"10,000",21
22,"[54, 378, 340, 350, 340, 368, 56, 397]",0,OTHER,098175537285 bánh nabati gói 1450,22
23,"[182, 390, 211, 387, 213, 401, 184, 404]",0,OTHER,GOT,23
24,"[354, 420, 415, 412, 417, 432, 356, 440]",0,OTHER,"360,000",24
25,"[56, 428, 398, 394, 398, 412, 58, 447]",0,OTHER,8934673188197 sừa bột optimum gold 3 900 trang,25
26,"[260, 428, 318, 424, 318, 444, 260, 448]",0,OTHER,"360,000",26
27,"[186, 440, 217, 436, 219, 451, 188, 454]",0,OTHER,HOP,27
28,"[364, 470, 424, 468, 424, 488, 364, 488]",0,OTHER,"479,000",28
29,"[56, 482, 118, 480, 118, 498, 56, 502]",0,OTHER,Tổng số:,29
30,"[366, 504, 428, 500, 428, 520, 368, 523]",18,TOTAL_COST,"479,000",30
31,"[58, 504, 136, 502, 136, 520, 58, 524]",0,OTHER,Tổng cộng c,31
32,"[370, 529, 432, 524, 432, 544, 372, 548]",0,OTHER,"479,000",32
33,"[60, 536, 130, 534, 130, 552, 60, 556]",18,TOTAL_COST,Tổng tiền,33
34,"[238, 542, 274, 542, 274, 562, 238, 562]",0,OTHER,VND,34
35,"[62, 558, 178, 550, 178, 570, 62, 578]",0,OTHER,Tiến khách trả:,35
36,"[82, 594, 277, 573, 280, 593, 82, 614]",0,TIMESTAMP,SỐ GD: 000AB2212008004053,36
37,"[280, 574, 432, 560, 432, 580, 280, 594]",17,TIMESTAMP,Ngày: 16/08/2020-19:57,36
38,"[206, 610, 312, 600, 312, 620, 206, 628]",0,OTHER,Thu ngân: BHS,37
39,"[120, 642, 382, 618, 382, 636, 120, 660]",0,OTHER,Xin cám ơn và hẹn gặp lại quý khách,38
