cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[460, 74, 626, 74, 626, 106, 460, 104]",15,SELLER,VIN 165 Tô Hiêu,0
1,"[394, 118, 693, 126, 688, 158, 394, 150]",16,ADDRESS,"165.Tô Hiệu to 1, P. Dịch Vọng",1
2,"[116, 142, 324, 142, 324, 200, 116, 200]",0,OTHER,Vincommerce,2
3,"[454, 162, 654, 164, 654, 198, 454, 194]",16,ADDRESS,"Câu Giây, TP. Hà Nội",3
4,"[442, 204, 636, 204, 636, 238, 442, 238]",0,OTHER,024.71066865-23741,4
5,"[318, 278, 566, 278, 566, 304, 318, 304]",0,OTHER,HÓA ĐƠN BẢN HANG,5
6,"[116, 316, 496, 318, 496, 338, 116, 346]",17,TIMESTAMP,Ngay ban 03/08/2020,6
7,"[586, 318, 758, 318, 758, 338, 586, 338]",0,OTHER,NETOCALISTS,7
8,"[118, 352, 244, 360, 244, 386, 118, 388]",0,OTHER,Quầy 001,8
9,"[552, 358, 756, 358, 756, 384, 552, 386]",0,OTHER,NYBH: 09005113,9
10,"[122, 438, 251, 443, 249, 471, 122, 466]",0,OTHER,Mặt hàng,10
11,"[658, 440, 752, 440, 752, 468, 658, 468]",0,OTHER,T.Tiên,11
12,"[390, 442, 497, 439, 499, 467, 390, 468]",0,OTHER,Đong giáo,12
13,"[124, 478, 660, 480, 660, 508, 124, 504]",0,OTHER,LÀM HÀ CÔN THẠCH KHÓ HỘI HỘP THGG,13
14,"[124, 518, 322, 518, 322, 546, 124, 546]",0,OTHER,08833058760012,14
15,"[420, 520, 498, 520, 498, 546, 420, 544]",0,OTHER,6.700,15
16,"[666, 524, 744, 520, 744, 546, 666, 542]",0,OTHER,6.700,16
17,"[128, 558, 482, 558, 482, 586, 128, 584]",0,OTHER,Hạt lạc Phú Hãi từ 2009,17
18,"[690, 596, 740, 596, 740, 620, 690, 620]",0,OTHER,000,18
19,"[128, 594, 324, 596, 324, 622, 128, 622]",0,OTHER,08938503498470,19
20,"[404, 598, 496, 596, 496, 622, 406, 621]",0,OTHER,33.000,20
21,"[648, 670, 736, 672, 736, 694, 648, 696]",18,TOTAL_COST,"39, T00",21
22,"[128, 666, 442, 672, 442, 696, 128, 698]",18,TOTAL_COST,TỔNG TIÊN PHÁI T. TOAN,22
23,"[128, 704, 384, 710, 384, 734, 127, 733]",0,OTHER,TỔNG TIẾN ĐÃ GIÁM,23
24,"[126, 744, 336, 746, 336, 770, 126, 774]",0,OTHER,TIỀN KHACH TRANG,24
25,"[650, 744, 738, 744, 738, 766, 650, 768]",0,OTHER,33.700,25
26,"[654, 782, 742, 782, 742, 806, 654, 804]",0,OTHER,38.700,26
27,"[138, 784, 260, 788, 260, 808, 138, 812]",0,OTHER,TIÊN MAT,27
28,"[120, 822, 308, 824, 308, 850, 120, 852]",0,OTHER,TIẾN TRÁ LẠI,28
29,"[244, 862, 628, 858, 628, 884, 244, 890]",0,OTHER,Gia để bao gồm thuê gigt),29
30,"[684, 936, 744, 936, 744, 958, 684, 958]",0,OTHER,39417,30
31,"[120, 946, 382, 942, 381, 969, 120, 972]",0,OTHER,ID THẾ KHACH HÀNG,31
32,"[115, 986, 508, 974, 508, 1000, 116, 1014]",0,OTHER,Điêm tích 1.0000ND?1 điểm),32
33,"[494, 1014, 744, 1010, 744, 1034, 494, 1038]",0,OTHER,002314001004435,33
34,"[118, 1024, 322, 1018, 322, 1046, 118, 1052]",0,OTHER,Số tham chiếu,34
35,"[238, 1134, 640, 1122, 640, 1152, 240, 1163]",0,OTHER,Chí xuất hóa đọng trong ngày,35
36,"[120, 1182, 744, 1164, 744, 1188, 120, 1208]",0,OTHER,The Tax invoice will be issued within same day,36
37,"[208, 1258, 676, 1248, 676, 1274, 208, 1286]",0,OTHER,CÁM ON QUY KHACH VÀ HINH LIỆN THÁNH,37
38,"[116, 1306, 740, 1292, 740, 1312, 116, 1332]",0,OTHER,Hotliner 02471066066 Hebsiterwarts,38
