cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[230, 116, 440, 108, 440, 132, 230, 138]",16,ADDRESS,"VM TONH TÔ 7, KHU HÍNH TIẾN A",0
1,"[262, 144, 406, 140, 406, 162, 262, 164]",16,ADDRESS,"Tô 7, Khu Minh Tiên Ảnh",1
2,"[54, 166, 190, 166, 190, 202, 54, 202]",15,SELLER,Vincommerce,2
3,"[234, 174, 440, 166, 440, 190, 234, 192]",16,ADDRESS,"Phiếp Câm Bình, TP. Cảm Pha, ONK",3
4,"[266, 198, 400, 198, 400, 218, 266, 220]",0,OTHER,02471066866-51561,4
5,"[182, 250, 340, 248, 340, 268, 182, 270]",0,OTHER,HÓA ƠN BÁN HĂNG,5
6,"[367, 273, 479, 268, 480, 289, 368, 294]",0,OTHER,HI00032752,6
7,"[48, 276, 308, 276, 308, 296, 48, 296]",17,TIMESTAMP,Ngày bán: 44/08/2020 11:16,7
8,"[48, 300, 132, 302, 132, 320, 48, 322]",0,OTHER,quây:0011,8
9,"[348, 300, 488, 296, 488, 318, 348, 320]",0,OTHER,UNVBH:09025437,9
10,"[48, 350, 135, 352, 133, 375, 48, 372]",0,OTHER,Mặt hàng,10
11,"[412, 346, 480, 346, 480, 370, 412, 370]",0,OTHER,T. Tiển,11
12,"[338, 352, 358, 352, 358, 372, 338, 372]",0,OTHER,SL,12
13,"[234, 352, 298, 352, 298, 374, 234, 372]",0,OTHER,ơn giá,13
14,"[48, 376, 370, 378, 370, 400, 48, 396]",0,OTHER,CP Bắp giò heo không xương 300g,14
15,"[422, 402, 490, 402, 490, 422, 422, 422]",0,OTHER,51.500,15
16,"[46, 400, 182, 404, 181, 425, 45, 421]",0,OTHER,8935058962081,16
17,"[242, 404, 308, 404, 308, 424, 242, 424]",0,OTHER,51.500,17
18,"[46, 450, 268, 454, 268, 476, 44, 473]",18,TOTAL_COST,TỔNG TIẾN PHẢI T. TOÁN,18
19,"[422, 456, 492, 456, 492, 478, 422, 476]",18,TOTAL_COST,51.500,19
20,"[46, 478, 214, 478, 214, 500, 46, 500]",0,OTHER,TỔNG TIỀN Ã GIÁM,20
21,"[44, 504, 192, 504, 192, 526, 44, 526]",0,OTHER,TIỀN KHÁCH TRẢ,21
22,"[422, 510, 492, 510, 492, 532, 422, 530]",0,OTHER,51.500,22
23,"[54, 530, 140, 532, 140, 552, 54, 552]",0,OTHER,TIỀN MẶT,23
24,"[422, 536, 492, 538, 492, 558, 422, 558]",0,OTHER,"70,000",24
25,"[42, 556, 172, 558, 172, 580, 42, 578]",0,OTHER,TIỀN TRẢ LẠI,25
26,"[424, 564, 492, 566, 492, 586, 424, 584]",0,OTHER,18.500,26
27,"[126, 584, 392, 588, 392, 610, 126, 606]",0,OTHER,(Giá đã bao gồm thuế gigt),27
28,"[112, 664, 404, 672, 404, 696, 112, 686]",0,OTHER,Chỉ xuất hóa đơn trong ngày,28
29,"[40, 692, 492, 706, 492, 728, 40, 712]",0,OTHER,Tax invoice will be issued within same days,29
30,"[90, 746, 428, 758, 428, 780, 90, 768]",0,OTHER,CÁM ƠN QUÝ KHÁCH VÀ HỆN GẶP LẠI,30
31,"[36, 772, 482, 790, 482, 810, 36, 792]",0,OTHER,Hot line: 02471066866 Website: vinmart.com,31
