cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[212, 80, 402, 80, 402, 98, 212, 100]",15,SELLER,MINIMARTANAN,0
1,"[184, 112, 422, 110, 422, 130, 184, 132]",16,ADDRESS,Chợ Sủi Phú Thị Gia Lâm,1
2,"[72, 136, 88, 136, 88, 150, 72, 150]",0,OTHER,el,2
3,"[174, 176, 440, 180, 440, 206, 174, 204]",0,OTHER,HÓA ĐƠN BÁN HÀNG,3
4,"[68, 206, 164, 212, 161, 234, 68, 226]",0,OTHER,Tên hàng,4
5,"[192, 210, 284, 212, 284, 230, 192, 230]",0,OTHER,SL ĐVT,5
6,"[318, 214, 526, 212, 526, 232, 318, 232]",0,OTHER,Đơn giá thành tiếng,6
7,"[56, 234, 510, 242, 510, 260, 56, 254]",0,OTHER,0991000540000 1 vỉ sữa chua men sống prob ntay,7
8,"[232, 270, 258, 270, 258, 284, 232, 284]",0,OTHER,VI,8
9,"[474, 270, 544, 270, 544, 290, 474, 292]",0,OTHER,"21,000",9
10,"[336, 268, 406, 268, 406, 288, 336, 290]",0,OTHER,"21,000",10
11,"[46, 296, 548, 304, 548, 324, 46, 316]",0,OTHER,1994673140324 sữa nước adm chuối hộp 110m Noi,11
12,"[40, 324, 166, 328, 166, 350, 40, 346]",0,OTHER,Giá đăng ký:,12
13,"[352, 332, 410, 330, 410, 352, 352, 352]",0,OTHER,"4,500",13
14,"[34, 354, 120, 358, 120, 378, 32, 375]",0,OTHER,Giá bán:,14
15,"[164, 362, 174, 362, 174, 378, 164, 378]",0,OTHER,4,15
16,"[218, 360, 260, 360, 260, 378, 218, 378]",0,OTHER,HOPS,16
17,"[350, 362, 410, 362, 410, 384, 350, 384]",0,OTHER,"4,250",17
18,"[484, 364, 556, 366, 556, 386, 484, 386]",0,OTHER,"17,000",18
19,"[28, 394, 478, 402, 478, 426, 28, 416]",0,OTHER,09211001560000 Xúc xích Bông mai 115g NT,19
20,"[212, 432, 254, 432, 254, 450, 212, 450]",0,OTHER,GOT,20
21,"[350, 434, 414, 434, 414, 458, 350, 458]",0,OTHER,"9,000",21
22,"[500, 438, 564, 438, 564, 460, 500, 462]",0,OTHER,"1,,000",22
23,"[10, 472, 102, 478, 102, 502, 7, 501]",0,OTHER,Tổng số:,23
24,"[8, 507, 123, 516, 121, 541, 6, 536]",0,OTHER,Tổng cộng,24
25,"[494, 520, 572, 520, 572, 552, 494, 544]",0,OTHER,"47,000",25
26,"[8, 555, 110, 560, 110, 586, 5, 583]",18,TOTAL_COST,Tổng tiền,26
27,"[492, 566, 566, 566, 566, 588, 492, 588]",18,TOTAL_COST,"47,000",27
28,"[10, 590, 178, 592, 178, 614, 10, 612]",0,OTHER,Tiền khách trả:,28
29,"[274, 598, 324, 598, 324, 620, 274, 620]",0,OTHER,VND,29
30,"[478, 600, 564, 600, 564, 622, 478, 622]",0,OTHER,"500,000",30
31,"[14, 626, 174, 630, 174, 650, 14, 648]",0,OTHER,Tiền trà lại vnd:,31
32,"[472, 634, 558, 636, 558, 656, 472, 656]",0,OTHER,"453,000",32
33,"[44, 664, 324, 668, 324, 688, 44, 682]",0,OTHER,SỐ GD: 000002212008001590,33
34,"[328, 668, 548, 670, 548, 690, 326, 688]",17,OTHER,Ngày: 12/08/2020-12:03,33
35,"[224, 696, 368, 696, 368, 710, 224, 710]",0,OTHER,Thu ngân: BH3,34
36,"[102, 708, 354, 714, 354, 724, 102, 722]",0,OTHER,Xim cám chi và hen phanh pháp thiện hen phanh pháp thiện hen phanh pháp thiện hen phanh pháp thiện hen phanh pháp thiện hen phanh,35
