cells index,poly,cate_id,cate_text,vietocr_text,group_id
0,"[254, 76, 466, 76, 466, 98, 254, 98]",15,SELLER,MINIMARTANAN,0
1,"[226, 114, 491, 114, 489, 133, 226, 128]",16,ADDRESS,Chợ Sui Phú Thị Gia Làm,1
2,"[82, 140, 122, 140, 122, 158, 82, 158]",0,OTHER,Tel:,2
3,"[214, 180, 512, 182, 512, 210, 214, 212]",0,OTHER,PHÓA ĐƠN BÁN HÀNG,3
4,"[236, 220, 338, 220, 338, 240, 236, 240]",0,OTHER,SL ĐVT,4
5,"[98, 222, 203, 224, 201, 245, 98, 240]",0,OTHER,Tên hàng,5
6,"[378, 220, 610, 214, 610, 234, 378, 238]",0,OTHER,Đơn giá Thành tiển,6
7,"[86, 250, 592, 246, 592, 266, 86, 270]",0,OTHER,08934673606820 Sữa chua đường NT,7
8,"[418, 278, 480, 278, 480, 298, 418, 298]",0,OTHER,"6,000",8
9,"[78, 278, 212, 280, 212, 302, 78, 300]",0,OTHER,Giá đăng ký,9
10,"[558, 310, 636, 310, 636, 334, 558, 332]",0,OTHER,"42,000",10
11,"[274, 312, 320, 312, 320, 332, 274, 332]",0,OTHER,HOP,11
12,"[74, 312, 168, 312, 168, 334, 74, 334]",0,OTHER,Giá bán:,12
13,"[418, 312, 480, 312, 480, 334, 418, 336]",0,OTHER,"5,250",13
14,"[72, 352, 540, 350, 540, 374, 72, 378]",0,OTHER,09991016370000 Bim quần H42 NTM,14
15,"[552, 388, 640, 386, 640, 410, 552, 410]",0,OTHER,"195,000",15
16,"[394, 388, 484, 388, 484, 412, 394, 410]",0,OTHER,"195,000",16
17,"[272, 390, 318, 390, 318, 408, 272, 408]",0,OTHER,GOI,17
18,"[56, 436, 160, 440, 160, 464, 54, 465]",0,OTHER,Tổng số:,18
19,"[560, 468, 652, 470, 652, 494, 558, 493]",0,OTHER,"237,000",19
20,"[54, 472, 184, 476, 184, 504, 52, 501]",0,OTHER,Tổng cộng,20
21,"[564, 522, 660, 522, 660, 546, 564, 548]",18,TOTAL_COST,"237,000",21
22,"[51, 521, 164, 526, 164, 554, 48, 553]",18,TOTAL_COST,Tổng tiền,22
23,"[566, 562, 662, 562, 662, 590, 566, 590]",0,OTHER,"300,000",23
24,"[342, 566, 398, 566, 398, 592, 342, 592]",0,OTHER,VND,24
25,"[50, 562, 236, 564, 236, 588, 50, 590]",0,OTHER,Tiển khách trả:,25
26,"[580, 608, 664, 608, 664, 634, 580, 634]",0,OTHER,"63,000",26
27,"[34, 612, 224, 612, 224, 640, 34, 640]",0,OTHER,Tiền trả lại VND:,27
28,"[56, 678, 362, 676, 362, 704, 56, 704]",0,OTHER,Mã thẻ: A10000001203,28
29,"[56, 720, 234, 720, 234, 746, 56, 750]",0,OTHER,(0) lê văn hiều,29
30,"[642, 760, 674, 760, 674, 786, 642, 786]",0,OTHER,23,30
31,"[54, 760, 186, 768, 186, 788, 54, 788]",0,OTHER,Điêm mua:,31
32,"[56, 800, 244, 808, 244, 830, 56, 830]",0,OTHER,Điểm hiện thời:,32
33,"[606, 806, 676, 806, 676, 832, 606, 832]",0,OTHER,"2,442",33
34,"[60, 842, 248, 848, 248, 870, 58, 866]",0,OTHER,Hạng hiện thời:,34
35,"[64, 877, 339, 887, 337, 909, 62, 899]",0,OTHER,Giá trị thường tích lũy:,35
36,"[599, 881, 667, 878, 668, 897, 600, 900]",0,OTHER,"8,793",36
