poly,cate_id,cate_text,vietocr_text
"[246, 72, 489, 61, 490, 82, 248, 94]",15,SELLER,MINIMARTANAN
"[268, 102, 522, 100, 521, 115, 268, 120]",16,ADDRESS,Sui Pho Thị Gian
"[52, 140, 94, 140, 94, 156, 52, 156]",0,OTHER,Tei:
"[198, 179, 549, 172, 550, 203, 200, 212]",0,OTHER,PHÓA ĐƠN BÁN HÀNG
"[396, 218, 664, 214, 664, 234, 396, 238]",0,OTHER,Đơn giáo Thành tiến
"[226, 222, 348, 220, 348, 240, 226, 242]",0,OTHER,SL DVT
"[64, 224, 185, 226, 183, 249, 64, 246]",0,OTHER,Tên hàng
"[48, 256, 544, 250, 544, 272, 48, 280]",0,OTHER,08850228000151 Nước redbull 210
"[606, 284, 694, 284, 694, 306, 606, 306]",0,OTHER,"22,000"
"[428, 286, 514, 286, 514, 312, 428, 312]",0,OTHER,"11,000"
"[272, 290, 326, 290, 326, 310, 272, 310]",0,OTHER,LON
"[34, 336, 552, 330, 552, 354, 34, 362]",0,OTHER,0991016070000 xúc xích càà nt
"[602, 370, 706, 368, 706, 396, 602, 396]",0,OTHER,"138,000"
"[272, 372, 324, 372, 324, 394, 272, 394]",0,OTHER,TUI
"[430, 370, 522, 370, 522, 398, 430, 402]",0,OTHER,"46,000"
"[16, 430, 132, 434, 132, 464, 14, 463]",0,OTHER,Tổng số:
"[242, 438, 258, 438, 258, 460, 242, 460]",0,OTHER,5
"[612, 468, 716, 468, 716, 498, 612, 498]",18,TOTAL_COST,"160,000"
"[14, 471, 165, 478, 163, 510, 12, 505]",18,TOTAL_COST,Tổng cộng
"[611, 516, 717, 513, 718, 542, 612, 545]",0,OTHER,"160,000"
"[358, 518, 420, 518, 420, 548, 358, 548]",0,OTHER,VND
"[14, 520, 233, 512, 235, 545, 14, 550]",0,OTHER,Tiền khách trả:
"[24, 602, 134, 600, 134, 628, 24, 630]",0,OTHER,Mã thể:
"[165, 596, 379, 591, 380, 622, 166, 627]",0,OTHER,A10000000067
"[24, 648, 335, 647, 333, 677, 24, 682]",0,OTHER,(0) Nguyên văn hùng
"[688, 680, 720, 680, 720, 708, 688, 708]",0,OTHER,16
"[24, 698, 178, 702, 178, 724, 24, 728]",0,OTHER,Điêm mua:
"[632, 730, 720, 728, 720, 756, 632, 758]",0,OTHER,"10,048"
"[26, 746, 245, 742, 247, 771, 26, 776]",0,OTHER,Điểm hiện thời:
"[32, 792, 249, 789, 251, 816, 30, 821]",0,OTHER,Hạng hiện thời:
"[626, 820, 715, 814, 717, 841, 626, 846]",0,OTHER,"44,149"
"[36, 834, 352, 832, 352, 862, 36, 862]",0,OTHER,Giá trị thưởng tích lũy:
"[64, 890, 425, 886, 426, 915, 64, 920]",0,TIMESTAMP,SỐ GD: 000AB2212008002781
"[432, 888, 707, 874, 709, 903, 432, 920]",17,TIMESTAMP,Ngày: 11/08/2020-16:06
"[294, 936, 483, 929, 485, 955, 294, 958]",0,OTHER,Thu ngân: BH5
"[134, 970, 599, 955, 600, 977, 134, 992]",0,OTHER,Xin cám ơn và hen gắp lai quá khách thu
