poly,cate_id,cate_text,vietocr_text
"[206, 26, 618, 16, 618, 54, 206, 58]",15,SELLER,Biểu thị thủ cưng pet yêu
"[122, 66, 706, 60, 706, 88, 122, 98]",16,ADDRESS,Địa chí 110 Nơ Trang Long - Phường 14
"[258, 136, 568, 132, 568, 164, 258, 168]",0,OTHER,Hotline 10002471816
"[226, 184, 598, 182, 598, 222, 226, 224]",0,OTHER,HỒA ĐƠN BẦN HÀNG
"[278, 226, 520, 234, 520, 264, 278, 264]",0,OTHER,SỐ HĐ: Hồa đơn
"[210, 268, 618, 272, 618, 306, 208, 308]",17,TIMESTAMP,Ngày 17 tháng 08 năm 2020
"[108, 342, 426, 342, 426, 376, 108, 378]",0,OTHER,Khách hàng: Khách lẻ
"[114, 382, 188, 382, 188, 416, 114, 416]",0,OTHER,SDT
"[116, 422, 228, 426, 228, 456, 116, 458]",0,OTHER,Địa chi:
"[530, 500, 690, 498, 690, 530, 530, 530]",0,OTHER,Thành tiền
"[124, 496, 246, 500, 246, 534, 122, 527]",0,OTHER,Đơn giáo
"[442, 500, 484, 500, 484, 528, 442, 528]",0,OTHER,SL
"[122, 546, 671, 546, 672, 585, 122, 584]",0,OTHER,thuốc số giun bio- RANTEL - (viên)
"[122, 604, 206, 602, 206, 636, 122, 632]",0,OTHER,"18,000"
"[612, 604, 698, 604, 698, 650, 612, 650]",0,OTHER,"8,000"
"[120, 658, 350, 658, 350, 692, 120, 690]",0,OTHER,abio care 200mly
"[116, 710, 220, 714, 220, 748, 116, 748]",0,OTHER,"56,000"
"[600, 716, 700, 714, 700, 760, 600, 750]",0,OTHER,"55,000"
"[277, 800, 524, 817, 521, 850, 272, 840]",0,OTHER,Tổng tiền hàng:
"[602, 814, 704, 814, 704, 844, 602, 848]",0,OTHER,"63,000"
"[334, 858, 506, 858, 506, 896, 334, 896]",0,OTHER,Chiết khẩu
"[255, 905, 524, 918, 524, 950, 250, 947]",18,TOTAL_COST,Tổng thanh toán:
"[603, 920, 707, 920, 707, 954, 603, 954]",18,TOTAL_COST,"63,000"
"[117, 1008, 716, 1020, 715, 1076, 110, 1062]",0,OTHER,Hàng mua rồi xin miễn
"[328, 1074, 508, 1082, 508, 1132, 328, 1132]",0,OTHER,đổi trả
"[68, 1182, 770, 1180, 770, 1220, 68, 1222]",0,OTHER,Chân thành cảm ơn quí khách đã ủn
"[374, 1240, 468, 1232, 468, 1282, 374, 1280]",0,OTHER,g hộ
"[142, 1306, 700, 1306, 700, 1352, 140, 1347]",0,OTHER,Xin hẹn gặp lại qui kháchili
