poly,cate_id,cate_text,vietocr_text
"[311, 242, 365, 239, 367, 267, 312, 270]",0,OTHER,Phú
"[578, 272, 624, 272, 624, 298, 578, 298]",0,OTHER,Nội
"[266, 288, 354, 286, 354, 312, 268, 315]",0,OTHER,748 CO
"[314, 434, 589, 424, 590, 453, 314, 462]",0,OTHER,HÓA ĐƠN BẤN HẢNG
"[576, 486, 795, 478, 796, 508, 576, 516]",17,TIMESTAMP,Ngày: 02-07-2020
"[128, 494, 298, 492, 298, 520, 128, 520]",0,OTHER,Số: SONO2102
"[130, 598, 362, 594, 362, 620, 130, 620]",0,OTHER,Khách hàng: chị ly
"[134, 638, 401, 635, 402, 658, 134, 660]",0,OTHER,Điện thoại: 0981482793
"[140, 678, 222, 678, 222, 698, 140, 700]",0,OTHER,Địa chỉ:
"[654, 740, 786, 740, 786, 760, 654, 762]",0,OTHER,Thành tiên
"[138, 742, 170, 742, 170, 762, 138, 762]",0,OTHER,SL
"[398, 742, 490, 739, 495, 763, 398, 764]",0,OTHER,Đon giá 
"[136, 796, 500, 800, 500, 820, 136, 818]",0,OTHER,Dove DG phục hôi hư lôn goi cg
"[410, 840, 480, 838, 480, 860, 410, 860]",0,OTHER,15.000
"[714, 840, 788, 838, 788, 860, 714, 860]",0,OTHER,"15,000"
"[126, 892, 651, 895, 652, 915, 126, 916]",0,OTHER,Billibas Diana Siêu thầm Siêu mỏng kanh thuy
"[720, 942, 792, 940, 792, 962, 720, 960]",0,OTHER,"17,000"
"[408, 940, 480, 938, 480, 960, 408, 960]",0,OTHER,"17,000"
"[118, 996, 394, 1002, 390, 1027, 118, 1022]",0,OTHER,Best Vi Sina Sensi hàng th
"[460, 994, 650, 1000, 650, 1026, 458, 1023]",0,OTHER,kháng khuẩn 20
"[422, 1050, 482, 1046, 482, 1070, 422, 1066]",0,OTHER,"1,000"
"[722, 1048, 796, 1048, 796, 1070, 722, 1068]",0,OTHER,14.000
"[126, 1094, 454, 1106, 454, 1132, 126, 1116]",0,OTHER,The th dàn Huadies Sixe 5 56x3 1991
"[134, 1136, 146, 1136, 146, 1154, 134, 1154]",0,OTHER,2
"[400, 1156, 486, 1156, 486, 1178, 400, 1178]",0,OTHER,"168,000"
"[710, 1158, 800, 1156, 800, 1178, 710, 1180]",0,OTHER,"336,000"
"[129, 1185, 309, 1198, 307, 1223, 125, 1213]",0,OTHER,Công tên háng
"[702, 1214, 802, 1214, 802, 1238, 702, 1240]",0,OTHER,"382,000"
"[128, 1227, 252, 1230, 252, 1256, 127, 1251]",0,OTHER,Chiết khẩ.
"[130, 1266, 308, 1276, 308, 1300, 128, 1293]",18,TOTAL_COST,Khách phải tráng
"[702, 1295, 802, 1298, 802, 1324, 700, 1321]",18,TOTAL_COST,"382,000"
"[128, 1307, 309, 1318, 307, 1340, 126, 1331]",0,OTHER,Tiên khách đua
"[702, 1336, 800, 1340, 800, 1362, 702, 1358]",0,OTHER,332 000
"[122, 1348, 190, 1352, 190, 1378, 120, 1371]",0,OTHER,Trà lạc
"[266, 1412, 314, 1412, 314, 1434, 266, 1434]",0,OTHER,Cár
