poly,cate_id,cate_text,vietocr_text
"[238, 114, 366, 116, 366, 138, 238, 134]",16,ADDRESS,VM - ONH 86 Trần Phúc
"[200, 138, 406, 142, 406, 166, 200, 158]",16,ADDRESS,"19 Số 88 Đường Trần Phú, P. Càm Tây Nhang"
"[42, 153, 172, 156, 171, 190, 41, 187]",15,SELLER,VinCommerce
"[220, 166, 382, 168, 382, 188, 220, 184]",16,ADDRESS,"TP Cám Pha, T. Quang Ninh"
"[244, 192, 362, 192, 362, 212, 244, 212]",0,OTHER,024.71066856-4323]
"[166, 234, 312, 234, 312, 252, 166, 254]",0,OTHER,HÓA ĐN BÁN HẢNG
"[336, 258, 434, 258, 434, 276, 336, 274]",0,OTHER,11:00078936
"[42, 258, 284, 256, 284, 276, 42, 278]",17,TIMESTAMP,Ngày bán: 10/08/2020
"[320, 280, 444, 280, 444, 298, 320, 298]",0,OTHER,NVBH:09020166
"[42, 280, 120, 280, 120, 300, 42, 300]",0,OTHER,Quầy::001
"[312, 326, 330, 326, 330, 344, 312, 344]",0,OTHER,SL
"[378, 322, 438, 322, 438, 344, 378, 344]",0,OTHER,T. Tiển
"[216, 326, 276, 326, 276, 346, 216, 344]",0,OTHER,tơn giáo
"[44, 328, 124, 328, 124, 348, 44, 348]",0,OTHER,Mặt hàng
"[44, 352, 420, 348, 420, 368, 44, 372]",0,OTHER,VMGOOD BỘT CHIÊNG TÒN SẢN GIA VỊ 150G T60
"[400, 374, 450, 372, 450, 390, 400, 388]",0,OTHER,7.800
"[42, 374, 172, 374, 172, 394, 42, 394]",0,OTHER,0994455005779
"[236, 376, 286, 372, 286, 392, 236, 392]",0,OTHER,17.800
"[402, 422, 452, 418, 452, 436, 402, 436]",18,TOTAL_COST,7.800
"[44, 420, 250, 420, 250, 440, 44, 442]",18,TOTAL_COST,TỔNG TIẾN PHẢI T. TOÁN
"[44, 444, 202, 442, 202, 464, 44, 466]",0,OTHER,TỔNG TIẾN Ã GIĂM
"[402, 468, 452, 466, 452, 484, 402, 484]",0,OTHER,7.800
"[44, 468, 182, 468, 182, 488, 44, 490]",0,OTHER,TIỀN KHÁCH TRẢ
"[394, 490, 454, 490, 454, 508, 394, 508]",0,OTHER,10.000
"[52, 492, 134, 494, 134, 514, 52, 514]",0,OTHER,TIỀN MẶT
"[404, 516, 454, 514, 454, 534, 404, 534]",0,OTHER,2.200
"[42, 516, 164, 518, 164, 538, 42, 538]",0,OTHER,TIẾN TRẢ LẠI
"[122, 542, 376, 538, 376, 558, 122, 562]",0,OTHER,(Giá đã bao gồm thuế gtgt)
"[112, 614, 380, 612, 380, 634, 112, 636]",0,OTHER,Chi xuất hóa đơn trong ngày
"[42, 644, 458, 638, 458, 656, 42, 662]",0,OTHER,The Tax invoice will be issued within same day
"[92, 690, 402, 686, 402, 706, 92, 710]",0,OTHER,CÁM ON QUÝ KHÁCH VÀ HỆN GẶP LẠI
"[40, 718, 452, 712, 452, 730, 40, 738]",0,OTHER,Hot line: 02471066866 Website: vinmart.com
