poly,cate_id,cate_text,vietocr_text
"[76, 69, 151, 72, 149, 110, 74, 106]",0,OTHER,Pay?os
"[38, 106, 62, 108, 62, 120, 38, 120]",15,SELLER,TÊN MI
"[188, 106, 218, 106, 218, 118, 188, 118]",15,SELLER,VINPAT
"[152, 122, 220, 120, 220, 134, 152, 134]",16,ADDRESS,1012 THỊ MINH
"[36, 122, 70, 122, 70, 134, 36, 134]",16,ADDRESS,ĐIA OIR
"[36, 136, 78, 136, 78, 148, 36, 148]",0,OTHER,ĐIỂN NƯAT
"[178, 136, 220, 136, 220, 148, 178, 148]",0,OTHER,1900
"[44, 178, 84, 178, 84, 192, 44, 192]",0,OTHER,MÀ GD
"[96, 178, 204, 178, 204, 192, 96, 192]",0,OTHER,22193846001401
"[50, 192, 204, 192, 204, 206, 50, 206]",0,OTHER,BIÊN NHÂN THANH TOAN
"[202, 220, 220, 220, 220, 234, 202, 234]",0,OTHER,ĐIÊN
"[34, 222, 54, 222, 54, 234, 34, 234]",0,OTHER,DỊCH
"[36, 236, 84, 238, 84, 250, 36, 250]",0,OTHER,NHÀ CUNG OAP:
"[172, 236, 220, 236, 220, 248, 172, 250]",0,OTHER,BUNHING
"[189, 252, 219, 249, 221, 261, 190, 264]",0,OTHER,12/220
"[46, 266, 88, 266, 88, 278, 46, 278]",0,OTHER,KHÁCH HƯNG
"[168, 266, 220, 266, 220, 280, 168, 280]",0,OTHER,PHOSURATIONS
"[36, 280, 94, 282, 94, 292, 36, 292]",0,OTHER,THỊ KHINH HANG S
"[180, 282, 198, 282, 198, 294, 180, 294]",0,OTHER,PHEN
"[32, 294, 68, 294, 68, 308, 32, 308]",0,OTHER,ĐỊA CHÍ
"[166, 296, 198, 296, 198, 308, 166, 308]",0,OTHER,10 2 HU
"[34, 310, 66, 310, 66, 324, 34, 322]",0,OTHER,NGIT
"[180, 310, 222, 310, 222, 324, 180, 324]",0,OTHER,07/1200
"[34, 324, 70, 326, 70, 338, 34, 338]",0,OTHER,TIẾN NGÀY:
"[180, 326, 222, 326, 222, 338, 180, 338]",0,OTHER,001072000
"[32, 340, 56, 340, 56, 354, 32, 352]",0,OTHER,SO HO:
"[32, 356, 54, 356, 54, 368, 32, 368]",0,OTHER,CSK
"[202, 356, 222, 356, 222, 368, 202, 368]",0,OTHER,1157
"[32, 372, 52, 372, 52, 384, 32, 384]",0,OTHER,tsur
"[188, 386, 224, 386, 224, 400, 188, 400]",0,OTHER,THI QUAY
"[32, 388, 78, 388, 78, 400, 32, 400]",0,OTHER,Thm thanh
"[32, 402, 54, 402, 54, 416, 32, 416]",17,TIMESTAMP,NGHI
"[146, 402, 224, 402, 224, 416, 146, 416]",17,TIMESTAMP,23131/18/220 15:57:00
"[32, 420, 66, 416, 66, 432, 32, 432]",0,OTHER,THU NGAY
"[30, 434, 42, 434, 42, 446, 30, 446]",0,OTHER,NE
"[30, 450, 62, 450, 62, 462, 30, 464]",0,OTHER,SO TIDNE
"[28, 476, 64, 476, 64, 496, 28, 496]",18,TOTAL_COST,TỔNG
"[150, 482, 210, 480, 210, 496, 150, 494]",18,TOTAL_COST,198.467
"[28, 514, 134, 514, 134, 528, 28, 530]",0,OTHER,NGÔNG ĐIẾN THOAN KHẠCH HANG TH
"[136, 520, 226, 512, 226, 528, 136, 528]",0,OTHER,SENDING
"[44, 616, 212, 614, 212, 632, 44, 632]",0,OTHER,THI THI XÁC NHY ĐÁ THỨC HIÊN GIAO DỊCH TÊN THÁNG
"[82, 648, 164, 648, 164, 666, 82, 666]",0,OTHER,WELCOME 10 VINMART
