poly,cate_id,cate_text,vietocr_text
"[402, 28, 604, 36, 604, 66, 402, 56]",15,SELLER,HCM 733 Nguyên Kiêm
"[394, 66, 602, 82, 602, 104, 390, 96]",16,ADDRESS,Nguyên Kiêm Phường 3
"[322, 82, 368, 82, 368, 108, 322, 108]",16,ADDRESS,VM
"[380, 100, 580, 112, 580, 142, 377, 128]",16,ADDRESS,"Quân Gô Vập, TP.HCH"
"[320, 116, 385, 126, 380, 157, 315, 147]",16,ADDRESS,7991
"[46, 139, 244, 142, 243, 188, 45, 185]",15,SELLER,VinCommerce
"[388, 200, 510, 207, 507, 235, 388, 226]",0,OTHER,BẢN HĂNG
"[365, 222, 450, 236, 450, 262, 358, 250]",0,OTHER,220:19
"[532, 241, 691, 254, 689, 282, 530, 270]",0,OTHER,HD:00180859
"[240, 252, 352, 252, 352, 280, 240, 278]",0,OTHER,HÓA ĐON
"[506, 275, 693, 286, 691, 313, 504, 301]",0,OTHER,NVBH:09010075
"[346, 292, 364, 292, 364, 314, 346, 314]",0,TIMESTAMP,2
"[38, 280, 336, 286, 335, 316, 38, 310]",17,TIMESTAMP,Ngày bán:30/03/2019
"[40, 314, 166, 318, 166, 344, 40, 346]",0,OTHER,Quây:001
"[402, 340, 450, 340, 450, 370, 402, 370]",0,OTHER,giá
"[506, 346, 536, 346, 536, 372, 506, 372]",0,OTHER,SL
"[606, 352, 694, 352, 694, 380, 606, 376]",0,OTHER,T. Tiển
"[416, 378, 634, 387, 633, 415, 416, 404]",0,OTHER,Ik L5 Cha IX65m
"[320, 392, 370, 392, 370, 424, 320, 424]",0,OTHER,Đdn
"[38, 390, 171, 389, 169, 422, 38, 420]",0,OTHER,Mặt hàng
"[398, 414, 448, 414, 448, 440, 398, 440]",0,OTHER,500
"[602, 424, 690, 426, 690, 454, 602, 450]",0,OTHER,22.500
"[40, 430, 384, 432, 384, 462, 40, 458]",0,OTHER,SCU m. sông Probi Vinam
"[642, 464, 688, 464, 688, 486, 642, 486]",0,OTHER,400
"[40, 467, 248, 470, 247, 501, 39, 498]",0,OTHER,8934673400510
"[336, 472, 520, 495, 516, 524, 336, 500]",0,OTHER,22.1 hộp 1000
"[42, 510, 78, 510, 78, 536, 42, 536]",0,OTHER,KM
"[396, 524, 442, 524, 442, 550, 396, 550]",0,OTHER,400
"[596, 532, 686, 534, 686, 560, 596, 558]",0,OTHER,21.600
"[44, 546, 369, 548, 367, 579, 44, 574]",0,OTHER,SCA Vinamilk có đường
"[634, 570, 680, 570, 680, 592, 634, 592]",0,OTHER,400
"[46, 581, 247, 581, 247, 609, 46, 609]",0,OTHER,09934673606820
"[350, 586, 368, 586, 368, 610, 350, 610]",0,OTHER,5
"[48, 618, 84, 618, 84, 644, 48, 644]",0,OTHER,KM
"[590, 636, 676, 638, 676, 662, 590, 658]",18,TOTAL_COST,43.300
"[624, 672, 672, 672, 672, 694, 624, 694]",18,TOTAL_COST,800
"[52, 682, 366, 686, 366, 716, 51, 713]",18,TOTAL_COST,TỔNG TIỀN PHẢI T. TOÁN
"[580, 702, 672, 704, 672, 730, 580, 728]",0,OTHER,50.000
"[202, 720, 308, 720, 308, 750, 202, 750]",0,TOTAL_COST,ĐÃ GIẢM
"[52, 720, 191, 718, 192, 749, 52, 752]",18,TOTAL_COST,TỔNG TIỀN
"[580, 736, 670, 740, 670, 766, 580, 764]",0,OTHER,50.000
"[54, 756, 262, 754, 262, 784, 54, 786]",0,OTHER,TIỀN KHÁCH TRÁ
"[592, 774, 672, 776, 672, 802, 592, 798]",0,OTHER,6.700
"[68, 790, 188, 794, 188, 818, 68, 822]",0,OTHER,TIỀN MẶT
"[350, 808, 551, 804, 549, 832, 350, 840]",0,OTHER,NGỒM THUE GIGT)
"[54, 826, 234, 830, 234, 858, 54, 858]",0,OTHER,TIỀN TRẢ LẠI
"[170, 864, 550, 874, 550, 904, 170, 894]",0,OTHER,(Giá đã bao đinh trong ngày
"[394, 908, 661, 920, 659, 946, 394, 934]",0,OTHER,Ned within sang cay
"[154, 934, 400, 926, 400, 964, 154, 966]",0,OTHER,Chỉ xuất hóa dist
"[414, 982, 578, 986, 578, 1016, 414, 1010]",0,OTHER,HỆN GẬP LẠI
"[50, 978, 332, 974, 332, 1002, 50, 1006]",0,OTHER,Tax invoice will be
"[382, 1018, 664, 1030, 664, 1054, 382, 1046]",0,OTHER,te: warvingartical
"[122, 1048, 363, 1044, 364, 1075, 122, 1080]",0,OTHER,CÁM ON QUÝ KHÁCH
"[44, 1092, 376, 1088, 376, 1116, 44, 1118]",0,OTHER,Hotline: 18006968 Webs
