poly,cate_id,cate_text,vietocr_text
"[211, 94, 428, 94, 428, 116, 212, 116]",15,SELLER,MINIMARTANAN
"[182, 126, 454, 130, 454, 150, 180, 147]",16,ADDRESS,Chơ Sủi Phú Thị Gia Lâm
"[38, 164, 78, 164, 78, 182, 38, 182]",0,OTHER,Tel:
"[172, 206, 472, 210, 472, 246, 172, 244]",0,OTHER,HÓA ĐƠN BÁN HÀNG
"[60, 256, 165, 259, 163, 283, 60, 278]",0,OTHER,Tên hàng
"[198, 256, 300, 256, 300, 278, 198, 278]",0,OTHER,SL ĐVT
"[338, 258, 562, 254, 562, 278, 338, 280]",0,OTHER,Đơn giá Thành tiền
"[50, 292, 420, 292, 420, 314, 50, 314]",0,OTHER,0291000020000 Đường trắng 11
"[238, 322, 282, 322, 282, 344, 238, 344]",0,OTHER,Gòr
"[362, 326, 434, 326, 434, 348, 362, 348]",0,OTHER,"15,000"
"[506, 324, 580, 324, 580, 346, 506, 348]",0,OTHER,"45,000"
"[40, 367, 134, 372, 134, 396, 38, 396]",0,OTHER,Tổng số:
"[512, 402, 588, 400, 588, 424, 512, 426]",18,TOTAL_COST,"45,000"
"[40, 400, 158, 404, 158, 432, 37, 429]",18,TOTAL_COST,Tổng cộng
"[310, 440, 360, 440, 360, 464, 310, 464]",0,OTHER,VND
"[40, 436, 208, 436, 208, 460, 40, 464]",0,OTHER,Tiển khách trả:
"[514, 440, 590, 438, 590, 464, 514, 462]",0,OTHER,"45,000"
"[62, 490, 355, 483, 356, 515, 62, 518]",0,OTHER,SỐ GD: 000AB2212008003245
"[358, 490, 586, 488, 586, 514, 358, 518]",17,OTHER,Ngày: 13/08/2020-10:54
"[248, 532, 402, 528, 402, 556, 248, 554]",0,OTHER,Thu ngân: BH2
"[114, 564, 504, 560, 504, 586, 114, 586]",0,OTHER,Xin cám ơn và hẹn gặp lại quý khách
